chemical_entity	defined_class
http://purl.obolibrary.org/obo/CHEBI_33697	http://purl.obolibrary.org/obo/UPHENO_0081911
http://purl.obolibrary.org/obo/CHEBI_24431	http://purl.obolibrary.org/obo/UPHENO_0048687
http://purl.obolibrary.org/obo/CHEBI_8653	http://purl.obolibrary.org/obo/UPHENO_0081912
