biological_process	defined_class
http://purl.obolibrary.org/obo/GO_0048899	http://purl.obolibrary.org/obo/UPHENO_0052182
http://purl.obolibrary.org/obo/GO_0003146	http://purl.obolibrary.org/obo/UPHENO_0052183
http://purl.obolibrary.org/obo/GO_0006897	http://purl.obolibrary.org/obo/UPHENO_0052184
http://purl.obolibrary.org/obo/GO_0050975	http://purl.obolibrary.org/obo/UPHENO_0052185
http://purl.obolibrary.org/obo/GO_0006412	http://purl.obolibrary.org/obo/UPHENO_0052187
http://purl.obolibrary.org/obo/GO_0050973	http://purl.obolibrary.org/obo/UPHENO_0089686
http://purl.obolibrary.org/obo/GO_0007507	http://purl.obolibrary.org/obo/UPHENO_0052188
http://purl.obolibrary.org/obo/GO_0048894	http://purl.obolibrary.org/obo/UPHENO_0052189
http://purl.obolibrary.org/obo/GO_0007508	http://purl.obolibrary.org/obo/UPHENO_0052190
http://purl.obolibrary.org/obo/GO_1990266	http://purl.obolibrary.org/obo/UPHENO_0052191
http://purl.obolibrary.org/obo/GO_0007626	http://purl.obolibrary.org/obo/UPHENO_0052823
http://purl.obolibrary.org/obo/GO_0048896	http://purl.obolibrary.org/obo/UPHENO_0052193
http://purl.obolibrary.org/obo/GO_0030509	http://purl.obolibrary.org/obo/UPHENO_0052196
http://purl.obolibrary.org/obo/GO_0003260	http://purl.obolibrary.org/obo/UPHENO_0052826
http://purl.obolibrary.org/obo/GO_0003261	http://purl.obolibrary.org/obo/UPHENO_0052827
http://purl.obolibrary.org/obo/GO_0003140	http://purl.obolibrary.org/obo/UPHENO_0052198
http://purl.obolibrary.org/obo/GO_0003262	http://purl.obolibrary.org/obo/UPHENO_0052829
http://purl.obolibrary.org/obo/GO_0048538	http://purl.obolibrary.org/obo/UPHENO_0052830
http://purl.obolibrary.org/obo/GO_0003143	http://purl.obolibrary.org/obo/UPHENO_0052199
http://purl.obolibrary.org/obo/GO_0019722	http://purl.obolibrary.org/obo/UPHENO_0052203
http://purl.obolibrary.org/obo/GO_0014037	http://purl.obolibrary.org/obo/UPHENO_0052204
http://purl.obolibrary.org/obo/GO_0014033	http://purl.obolibrary.org/obo/UPHENO_0052205
http://purl.obolibrary.org/obo/GO_0018991	http://purl.obolibrary.org/obo/UPHENO_0052839
http://purl.obolibrary.org/obo/GO_0014032	http://purl.obolibrary.org/obo/UPHENO_0052207
http://purl.obolibrary.org/obo/GO_0021910	http://purl.obolibrary.org/obo/UPHENO_0052841
http://purl.obolibrary.org/obo/GO_0006888	http://purl.obolibrary.org/obo/UPHENO_0052208
http://purl.obolibrary.org/obo/GO_0007613	http://purl.obolibrary.org/obo/UPHENO_0052843
http://purl.obolibrary.org/obo/GO_0003014	http://purl.obolibrary.org/obo/UPHENO_0052844
http://purl.obolibrary.org/obo/GO_0007611	http://purl.obolibrary.org/obo/UPHENO_0052845
http://purl.obolibrary.org/obo/GO_0007612	http://purl.obolibrary.org/obo/UPHENO_0052848
http://purl.obolibrary.org/obo/GO_0050962	http://purl.obolibrary.org/obo/UPHENO_0052211
http://purl.obolibrary.org/obo/GO_0045494	http://purl.obolibrary.org/obo/UPHENO_0052850
http://purl.obolibrary.org/obo/GO_0030878	http://purl.obolibrary.org/obo/UPHENO_0052852
http://purl.obolibrary.org/obo/GO_0048885	http://purl.obolibrary.org/obo/UPHENO_0052214
http://purl.obolibrary.org/obo/GO_0002040	http://purl.obolibrary.org/obo/UPHENO_0052217
http://purl.obolibrary.org/obo/GO_0002042	http://purl.obolibrary.org/obo/UPHENO_0052218
http://purl.obolibrary.org/obo/GO_0006883	http://purl.obolibrary.org/obo/UPHENO_0052219
http://purl.obolibrary.org/obo/GO_0002043	http://purl.obolibrary.org/obo/UPHENO_0052222
http://purl.obolibrary.org/obo/GO_0016203	http://purl.obolibrary.org/obo/UPHENO_0052223
http://purl.obolibrary.org/obo/GO_0061744	http://purl.obolibrary.org/obo/UPHENO_0085649
http://purl.obolibrary.org/obo/GO_0060536	http://purl.obolibrary.org/obo/UPHENO_0052224
http://purl.obolibrary.org/obo/GO_0014021	http://purl.obolibrary.org/obo/UPHENO_0052227
http://purl.obolibrary.org/obo/GO_0050954	http://purl.obolibrary.org/obo/UPHENO_0052231
http://purl.obolibrary.org/obo/GO_0050830	http://purl.obolibrary.org/obo/UPHENO_0052864
http://purl.obolibrary.org/obo/GO_0007528	http://purl.obolibrary.org/obo/UPHENO_0052236
http://purl.obolibrary.org/obo/GO_0048512	http://purl.obolibrary.org/obo/UPHENO_0052871
http://purl.obolibrary.org/obo/GO_0003160	http://purl.obolibrary.org/obo/UPHENO_0052237
http://purl.obolibrary.org/obo/GO_0002072	http://purl.obolibrary.org/obo/UPHENO_0085650
http://purl.obolibrary.org/obo/GO_0050957	http://purl.obolibrary.org/obo/UPHENO_0052239
http://purl.obolibrary.org/obo/GO_0048514	http://purl.obolibrary.org/obo/UPHENO_0052877
http://purl.obolibrary.org/obo/GO_0070306	http://purl.obolibrary.org/obo/UPHENO_0052242
http://purl.obolibrary.org/obo/GO_0021935	http://purl.obolibrary.org/obo/UPHENO_0052881
http://purl.obolibrary.org/obo/GO_0036065	http://purl.obolibrary.org/obo/UPHENO_0052244
http://purl.obolibrary.org/obo/GO_0071632	http://purl.obolibrary.org/obo/UPHENO_0052246
http://purl.obolibrary.org/obo/GO_0035094	http://purl.obolibrary.org/obo/UPHENO_0052884
http://purl.obolibrary.org/obo/GO_0031987	http://purl.obolibrary.org/obo/UPHENO_0052887
http://purl.obolibrary.org/obo/GO_0003157	http://purl.obolibrary.org/obo/UPHENO_0052249
http://purl.obolibrary.org/obo/GO_0007634	http://purl.obolibrary.org/obo/UPHENO_0052894
http://purl.obolibrary.org/obo/GO_0048741	http://purl.obolibrary.org/obo/UPHENO_0052895
http://purl.obolibrary.org/obo/GO_0007519	http://purl.obolibrary.org/obo/UPHENO_0052252
http://purl.obolibrary.org/obo/GO_0044381	http://purl.obolibrary.org/obo/UPHENO_0052897
http://purl.obolibrary.org/obo/GO_0030537	http://purl.obolibrary.org/obo/UPHENO_0052254
http://purl.obolibrary.org/obo/GO_0032956	http://purl.obolibrary.org/obo/UPHENO_0052255
http://purl.obolibrary.org/obo/GO_0030536	http://purl.obolibrary.org/obo/UPHENO_0083982
http://purl.obolibrary.org/obo/GO_0046323	http://purl.obolibrary.org/obo/UPHENO_0052900
http://purl.obolibrary.org/obo/GO_0045475	http://purl.obolibrary.org/obo/UPHENO_0052901
