biological_process	defined_class
http://purl.obolibrary.org/obo/GO_0007634	http://purl.obolibrary.org/obo/UPHENO_0078490
http://purl.obolibrary.org/obo/GO_0007601	http://purl.obolibrary.org/obo/UPHENO_0078456
http://purl.obolibrary.org/obo/GO_0046660	http://purl.obolibrary.org/obo/UPHENO_0078505
http://purl.obolibrary.org/obo/GO_0051301	http://purl.obolibrary.org/obo/UPHENO_0034038
http://purl.obolibrary.org/obo/GO_0030866	http://purl.obolibrary.org/obo/UPHENO_0078506
http://purl.obolibrary.org/obo/GO_0086005	http://purl.obolibrary.org/obo/UPHENO_0078507
http://purl.obolibrary.org/obo/GO_0007632	http://purl.obolibrary.org/obo/UPHENO_0078496
http://purl.obolibrary.org/obo/GO_0008015	http://purl.obolibrary.org/obo/UPHENO_0078508
http://purl.obolibrary.org/obo/GO_0050802	http://purl.obolibrary.org/obo/UPHENO_0078509
http://purl.obolibrary.org/obo/GO_0008345	http://purl.obolibrary.org/obo/UPHENO_0078510
http://purl.obolibrary.org/obo/GO_0060215	http://purl.obolibrary.org/obo/UPHENO_0078511
http://purl.obolibrary.org/obo/GO_0060005	http://purl.obolibrary.org/obo/UPHENO_0078512
http://purl.obolibrary.org/obo/GO_0061515	http://purl.obolibrary.org/obo/UPHENO_0078513
http://purl.obolibrary.org/obo/GO_0008283	http://purl.obolibrary.org/obo/UPHENO_0078514
http://purl.obolibrary.org/obo/GO_0042407	http://purl.obolibrary.org/obo/UPHENO_0078515
http://purl.obolibrary.org/obo/GO_0036269	http://purl.obolibrary.org/obo/UPHENO_0078499
http://purl.obolibrary.org/obo/GO_0009652	http://purl.obolibrary.org/obo/UPHENO_0078516
http://purl.obolibrary.org/obo/GO_0008150	http://purl.obolibrary.org/obo/UPHENO_0034024
http://purl.obolibrary.org/obo/GO_0060047	http://purl.obolibrary.org/obo/UPHENO_0078517
http://purl.obolibrary.org/obo/GO_0001966	http://purl.obolibrary.org/obo/UPHENO_0078518
http://purl.obolibrary.org/obo/GO_0003319	http://purl.obolibrary.org/obo/UPHENO_0078519
http://purl.obolibrary.org/obo/GO_0003309	http://purl.obolibrary.org/obo/UPHENO_0078520
http://purl.obolibrary.org/obo/GO_0001947	http://purl.obolibrary.org/obo/UPHENO_0078467
