biological_process	defined_class
http://purl.obolibrary.org/obo/GO_0033339	http://purl.obolibrary.org/obo/UPHENO_0018923
http://purl.obolibrary.org/obo/GO_0050976	http://purl.obolibrary.org/obo/UPHENO_0018656
http://purl.obolibrary.org/obo/GO_0003146	http://purl.obolibrary.org/obo/UPHENO_0018657
http://purl.obolibrary.org/obo/GO_0006898	http://purl.obolibrary.org/obo/UPHENO_0018658
http://purl.obolibrary.org/obo/GO_0006897	http://purl.obolibrary.org/obo/UPHENO_0018659
http://purl.obolibrary.org/obo/GO_0050975	http://purl.obolibrary.org/obo/UPHENO_0018660
http://purl.obolibrary.org/obo/GO_0001764	http://purl.obolibrary.org/obo/UPHENO_0018924
http://purl.obolibrary.org/obo/GO_0007626	http://purl.obolibrary.org/obo/UPHENO_0018662
http://purl.obolibrary.org/obo/GO_0042670	http://purl.obolibrary.org/obo/UPHENO_0018926
http://purl.obolibrary.org/obo/GO_0003261	http://purl.obolibrary.org/obo/UPHENO_0018668
http://purl.obolibrary.org/obo/GO_0040011	http://purl.obolibrary.org/obo/UPHENO_0018927
http://purl.obolibrary.org/obo/GO_0003143	http://purl.obolibrary.org/obo/UPHENO_0018670
http://purl.obolibrary.org/obo/GO_0040016	http://purl.obolibrary.org/obo/UPHENO_0018931
http://purl.obolibrary.org/obo/GO_0014037	http://purl.obolibrary.org/obo/UPHENO_0018672
http://purl.obolibrary.org/obo/GO_0042438	http://purl.obolibrary.org/obo/UPHENO_0018934
http://purl.obolibrary.org/obo/GO_0030182	http://purl.obolibrary.org/obo/UPHENO_0018932
http://purl.obolibrary.org/obo/GO_0001889	http://purl.obolibrary.org/obo/UPHENO_0018935
http://purl.obolibrary.org/obo/GO_0001525	http://purl.obolibrary.org/obo/UPHENO_0018937
http://purl.obolibrary.org/obo/GO_0030183	http://purl.obolibrary.org/obo/UPHENO_0018938
http://purl.obolibrary.org/obo/GO_0071896	http://purl.obolibrary.org/obo/UPHENO_0018673
http://purl.obolibrary.org/obo/GO_0031034	http://purl.obolibrary.org/obo/UPHENO_0018941
http://purl.obolibrary.org/obo/GO_0048883	http://purl.obolibrary.org/obo/UPHENO_0018679
http://purl.obolibrary.org/obo/GO_0002040	http://purl.obolibrary.org/obo/UPHENO_0018684
http://purl.obolibrary.org/obo/GO_0002042	http://purl.obolibrary.org/obo/UPHENO_0018685
http://purl.obolibrary.org/obo/GO_0014827	http://purl.obolibrary.org/obo/UPHENO_0018948
