defined_class	defined_class_label	anatomical_entity	anatomical_entity_label
http://purl.obolibrary.org/obo/PLANP_0000538	increased pigmentation of definitive epidermis	http://purl.obolibrary.org/obo/PLANA_0000034	definitive epidermis
http://purl.obolibrary.org/obo/PLANP_0000537	increased pigmentation of eye	http://purl.obolibrary.org/obo/PLANA_0000036	eye
