defined_class	defined_class_label	anatomical_entity	anatomical_entity_label
http://purl.obolibrary.org/obo/PLANP_0000264	abnormal Category 2 cell	http://purl.obolibrary.org/obo/PLANA_0000028	Category 2 cell
http://purl.obolibrary.org/obo/PLANP_0000207	abnormal Category 3 cell	http://purl.obolibrary.org/obo/PLANA_0000035	Category 3 cell
http://purl.obolibrary.org/obo/PLANP_0000004	abnormal Category 4 cell	http://purl.obolibrary.org/obo/PLANA_0000018	Category 4 cell
http://purl.obolibrary.org/obo/PLANP_0000281	abnormal Category 5 cell	http://purl.obolibrary.org/obo/PLANA_0000022	Category 5 cell
http://purl.obolibrary.org/obo/PLANP_0000181	abnormal GABAergic neuron	http://purl.obolibrary.org/obo/PLANA_0000464	GABAergic neuron
http://purl.obolibrary.org/obo/PLANP_0000266	abnormal TrpA+ central nervous system neuron	http://purl.obolibrary.org/obo/PLANA_0007543	TrpA+ central nervous system neuron
http://purl.obolibrary.org/obo/PLANP_0000334	abnormal TrpA+ neural progenitor cell	http://purl.obolibrary.org/obo/PLANA_0007546	TrpA+ neural progenitor cell
http://purl.obolibrary.org/obo/PLANP_0000093	abnormal aboral hemisphere	http://purl.obolibrary.org/obo/PLANA_0000041	aboral hemisphere
http://purl.obolibrary.org/obo/PLANP_0000291	abnormal acidophilic gland cell	http://purl.obolibrary.org/obo/PLANA_0000487	acidophilic gland cell
http://purl.obolibrary.org/obo/PLANP_0000140	abnormal adhesion gland	http://purl.obolibrary.org/obo/PLANA_0007538	adhesion gland
http://purl.obolibrary.org/obo/PLANP_0000354	abnormal afferent neuron	http://purl.obolibrary.org/obo/PLANA_0000545	afferent neuron
http://purl.obolibrary.org/obo/PLANP_0000401	abnormal anatomical axis	http://purl.obolibrary.org/obo/BSPO_0000010	anatomical axis
http://purl.obolibrary.org/obo/PLANP_0000040	abnormal anatomical compartment	http://purl.obolibrary.org/obo/BSPO_0000086	anatomical compartment
http://purl.obolibrary.org/obo/PLANP_0000457	abnormal anatomical compartment boundary	http://purl.obolibrary.org/obo/BSPO_0000092	anatomical compartment boundary
http://purl.obolibrary.org/obo/PLANP_0000261	abnormal anatomical compartment subdivision	http://purl.obolibrary.org/obo/PLANA_0000102	anatomical region
http://purl.obolibrary.org/obo/PLANP_0000408	abnormal anatomical region	http://purl.obolibrary.org/obo/BSPO_0000070	anatomical region
http://purl.obolibrary.org/obo/PLANP_0000451	abnormal anatomical side	http://purl.obolibrary.org/obo/BSPO_0000054	anatomical side
http://purl.obolibrary.org/obo/PLANP_0000120	abnormal anatomical surface	http://purl.obolibrary.org/obo/BSPO_0000005	anatomical surface
http://purl.obolibrary.org/obo/PLANP_0000202	abnormal anatomical system	http://purl.obolibrary.org/obo/PLANA_0000114	anatomical system
http://purl.obolibrary.org/obo/PLANP_0000122	abnormal anchor cell	http://purl.obolibrary.org/obo/PLANA_0007539	anchor cell
http://purl.obolibrary.org/obo/PLANP_0000290	abnormal anterior commissure	http://purl.obolibrary.org/obo/PLANA_0000460	anterior commissure
http://purl.obolibrary.org/obo/PLANP_0000277	abnormal anterior pole	http://purl.obolibrary.org/obo/PLANA_0007524	anterior pole
http://purl.obolibrary.org/obo/PLANP_0000152	abnormal anterior pole progenitor cell	http://purl.obolibrary.org/obo/PLANA_0007547	anterior pole progenitor cell
http://purl.obolibrary.org/obo/PLANP_0000357	abnormal anterior primary gut branch	http://purl.obolibrary.org/obo/PLANA_0000042	anterior primary gut branch
http://purl.obolibrary.org/obo/PLANP_0000055	abnormal anterior region	http://purl.obolibrary.org/obo/BSPO_0000071	anterior region
http://purl.obolibrary.org/obo/PLANP_0000227	abnormal anterior side	http://purl.obolibrary.org/obo/BSPO_0000055	anterior side
http://purl.obolibrary.org/obo/PLANP_0000195	abnormal anterior surface	http://purl.obolibrary.org/obo/BSPO_0000371	anterior surface
http://purl.obolibrary.org/obo/PLANP_0000024	abnormal antero-lateral region	http://purl.obolibrary.org/obo/BSPO_0000029	antero-lateral region
http://purl.obolibrary.org/obo/PLANP_0000243	abnormal apical epidermis surface	http://purl.obolibrary.org/obo/PLANA_0000409	apical surface of the epidermis
http://purl.obolibrary.org/obo/PLANP_0000337	abnormal apical region	http://purl.obolibrary.org/obo/BSPO_0000073	apical region
http://purl.obolibrary.org/obo/PLANP_0000316	abnormal apical side	http://purl.obolibrary.org/obo/BSPO_0000057	apical side
http://purl.obolibrary.org/obo/PLANP_0000284	abnormal apical surface	http://purl.obolibrary.org/obo/BSPO_0000373	apical surface
http://purl.obolibrary.org/obo/PLANP_0000070	abnormal autonomic neuron	http://purl.obolibrary.org/obo/PLANA_0000565	autonomic neuron
http://purl.obolibrary.org/obo/PLANP_0000364	abnormal axon tract	http://purl.obolibrary.org/obo/PLANA_0000538	axon tract
http://purl.obolibrary.org/obo/PLANP_0000071	abnormal basal epidermis surface	http://purl.obolibrary.org/obo/PLANA_0000410	basal surface of the epidermis
http://purl.obolibrary.org/obo/PLANP_0000082	abnormal basal lamina of epithelium	http://purl.obolibrary.org/obo/PLANA_0001005	basal lamina of epithelium
http://purl.obolibrary.org/obo/PLANP_0000157	abnormal basal region	http://purl.obolibrary.org/obo/BSPO_0000074	basal region
http://purl.obolibrary.org/obo/PLANP_0000137	abnormal basal side	http://purl.obolibrary.org/obo/BSPO_0000058	basal side
http://purl.obolibrary.org/obo/PLANP_0000257	abnormal basal surface	http://purl.obolibrary.org/obo/BSPO_0000374	basal surface
http://purl.obolibrary.org/obo/PLANP_0000269	abnormal basophilic gland cell	http://purl.obolibrary.org/obo/PLANA_0000488	basophilic gland cell
http://purl.obolibrary.org/obo/PLANP_0000050	abnormal bipolar neuron	http://purl.obolibrary.org/obo/PLANA_0000546	bipolar neuron
http://purl.obolibrary.org/obo/PLANP_0000462	abnormal blastema	http://purl.obolibrary.org/obo/PLANA_0000495	blastema
http://purl.obolibrary.org/obo/PLANP_0000215	abnormal blastomere	http://purl.obolibrary.org/obo/PLANA_0004517	blastomere
http://purl.obolibrary.org/obo/PLANP_0000392	abnormal body wall musculature	http://purl.obolibrary.org/obo/PLANA_0000240	body wall musculature
http://purl.obolibrary.org/obo/PLANP_0000022	abnormal brain commissure	http://purl.obolibrary.org/obo/PLANA_0000494	brain commissure
http://purl.obolibrary.org/obo/PLANP_0000113	abnormal bursal canal	http://purl.obolibrary.org/obo/PLANA_0000201	bursal canal
http://purl.obolibrary.org/obo/PLANP_0000054	abnormal cavity of pharynx	http://purl.obolibrary.org/obo/PLANA_0000404	pharynx lumen
http://purl.obolibrary.org/obo/PLANP_0000363	abnormal cell	http://purl.obolibrary.org/obo/PLANA_0000499	cell
http://purl.obolibrary.org/obo/PLANP_0000383	abnormal cement gland	http://purl.obolibrary.org/obo/PLANA_0000224	cement gland
http://purl.obolibrary.org/obo/PLANP_0000238	abnormal central nervous system	http://purl.obolibrary.org/obo/PLANA_0000103	central nervous system
http://purl.obolibrary.org/obo/PLANP_0000011	abnormal central nervous system neuron	http://purl.obolibrary.org/obo/PLANA_0000562	central nervous system neuron
http://purl.obolibrary.org/obo/PLANP_0000149	abnormal cephalic ganglia	http://purl.obolibrary.org/obo/PLANA_0000044	cephalic ganglia
http://purl.obolibrary.org/obo/PLANP_0000407	abnormal cholinergic neuron	http://purl.obolibrary.org/obo/PLANA_0000463	cholinergic neuron
http://purl.obolibrary.org/obo/PLANP_0000150	abnormal ciliated epithelial cell	http://purl.obolibrary.org/obo/PLANA_0000106	ciliated epithelial cell
http://purl.obolibrary.org/obo/PLANP_0000053	abnormal cintillo+ sensory neuron	http://purl.obolibrary.org/obo/PLANA_0007544	cintillo+ sensory neuron
http://purl.obolibrary.org/obo/PLANP_0000397	abnormal circular muscle fiber	http://purl.obolibrary.org/obo/PLANA_0000045	circular muscle cell
http://purl.obolibrary.org/obo/PLANP_0000442	abnormal circular muscle progenitor cell	http://purl.obolibrary.org/obo/PLANA_0000130	circular muscle progenitor cell
http://purl.obolibrary.org/obo/PLANP_0000169	abnormal clonogenic neoblast	http://purl.obolibrary.org/obo/PLANA_0000046	clonogenic neoblast
http://purl.obolibrary.org/obo/PLANP_0000014	abnormal collecting duct	http://purl.obolibrary.org/obo/PLANA_0000047	collecting duct
http://purl.obolibrary.org/obo/PLANP_0000438	abnormal collecting duct epithelial cell	http://purl.obolibrary.org/obo/PLANA_0000118	collecting duct epithelial cell
http://purl.obolibrary.org/obo/PLANP_0000367	abnormal commissural neuron	http://purl.obolibrary.org/obo/PLANA_0000547	commissural neuron
http://purl.obolibrary.org/obo/PLANP_0000065	abnormal copulatory apparatus	http://purl.obolibrary.org/obo/PLANA_0000232	copulatory apparatus
http://purl.obolibrary.org/obo/PLANP_0000315	abnormal copulatory bursa	http://purl.obolibrary.org/obo/PLANA_0000233	copulatory bursa
http://purl.obolibrary.org/obo/PLANP_0000219	abnormal copulatory region	http://purl.obolibrary.org/obo/PLANA_0004527	copulatory region
http://purl.obolibrary.org/obo/PLANP_0000427	abnormal definitive epidermis	http://purl.obolibrary.org/obo/PLANA_0000034	epidermis
http://purl.obolibrary.org/obo/PLANP_0000175	abnormal definitive gut	http://purl.obolibrary.org/obo/PLANA_0000026	gut
http://purl.obolibrary.org/obo/PLANP_0000222	abnormal definitive organism subdivision	http://purl.obolibrary.org/obo/PLANA_0000417	definitive organism subdivision
http://purl.obolibrary.org/obo/PLANP_0000051	abnormal definitive pharynx	http://purl.obolibrary.org/obo/PLANA_0000016	pharynx
http://purl.obolibrary.org/obo/PLANP_0000448	abnormal definitive pharynx progenitor	http://purl.obolibrary.org/obo/PLANA_0000110	pharynx progenitor cell
http://purl.obolibrary.org/obo/PLANP_0000455	abnormal diagonal muscle fiber	http://purl.obolibrary.org/obo/PLANA_0000048	diagonal muscle cell
http://purl.obolibrary.org/obo/PLANP_0000285	abnormal digestive system	http://purl.obolibrary.org/obo/PLANA_0000049	digestive system
http://purl.obolibrary.org/obo/PLANP_0000314	abnormal distal tubule	http://purl.obolibrary.org/obo/PLANA_0000053	distal tubule
