defined_class	defined_class_label	biological_process	biological_process_label
http://purl.obolibrary.org/obo/HP_0002723	Absence of bactericidal oxidative respiratory burst in phagocytes	http://purl.obolibrary.org/obo/GO_0045728	respiratory burst after phagocytosis
http://purl.obolibrary.org/obo/HP_0001284	Areflexia	http://purl.obolibrary.org/obo/GO_0060004	reflex
