biological_process	defined_class
http://purl.obolibrary.org/obo/NBO_0000448	http://purl.obolibrary.org/obo/UPHENO_0005411
http://purl.obolibrary.org/obo/NBO_0000449	http://purl.obolibrary.org/obo/UPHENO_0084418
http://purl.obolibrary.org/obo/GO_0007341	http://purl.obolibrary.org/obo/UPHENO_0076897
http://purl.obolibrary.org/obo/NBO_0002234	http://purl.obolibrary.org/obo/UPHENO_0080250
http://purl.obolibrary.org/obo/NBO_0000091	http://purl.obolibrary.org/obo/UPHENO_0080251
http://purl.obolibrary.org/obo/NBO_0000092	http://purl.obolibrary.org/obo/UPHENO_0080252
http://purl.obolibrary.org/obo/GO_0035036	http://purl.obolibrary.org/obo/UPHENO_0076898
http://purl.obolibrary.org/obo/NBO_0000097	http://purl.obolibrary.org/obo/UPHENO_0080253
http://purl.obolibrary.org/obo/NBO_0000131	http://purl.obolibrary.org/obo/UPHENO_0080254
http://purl.obolibrary.org/obo/NBO_0000371	http://purl.obolibrary.org/obo/UPHENO_0005499
http://purl.obolibrary.org/obo/GO_0030421	http://purl.obolibrary.org/obo/UPHENO_0005579
http://purl.obolibrary.org/obo/NBO_0000013	http://purl.obolibrary.org/obo/UPHENO_0005500
http://purl.obolibrary.org/obo/NBO_0000332	http://purl.obolibrary.org/obo/UPHENO_0080255
http://purl.obolibrary.org/obo/NBO_0000211	http://purl.obolibrary.org/obo/UPHENO_0080256
http://purl.obolibrary.org/obo/GO_0007339	http://purl.obolibrary.org/obo/UPHENO_0076899
http://purl.obolibrary.org/obo/NBO_0000037	http://purl.obolibrary.org/obo/UPHENO_0080257
http://purl.obolibrary.org/obo/GO_0070091	http://purl.obolibrary.org/obo/UPHENO_0005581
http://purl.obolibrary.org/obo/NBO_0000159	http://purl.obolibrary.org/obo/UPHENO_0005548
http://purl.obolibrary.org/obo/GO_0001951	http://purl.obolibrary.org/obo/UPHENO_0005503
http://purl.obolibrary.org/obo/NBO_0000318	http://purl.obolibrary.org/obo/UPHENO_0080258
http://purl.obolibrary.org/obo/GO_0042060	http://purl.obolibrary.org/obo/UPHENO_0005582
http://purl.obolibrary.org/obo/GO_0045453	http://purl.obolibrary.org/obo/UPHENO_0005584
http://purl.obolibrary.org/obo/GO_0003094	http://purl.obolibrary.org/obo/UPHENO_0005549
http://purl.obolibrary.org/obo/NBO_0001728	http://purl.obolibrary.org/obo/UPHENO_0080259
http://purl.obolibrary.org/obo/GO_0046541	http://purl.obolibrary.org/obo/UPHENO_0005585
http://purl.obolibrary.org/obo/NBO_0002065	http://purl.obolibrary.org/obo/UPHENO_0080260
http://purl.obolibrary.org/obo/GO_0006094	http://purl.obolibrary.org/obo/UPHENO_0005430
http://purl.obolibrary.org/obo/GO_0040007	http://purl.obolibrary.org/obo/UPHENO_0005431
http://purl.obolibrary.org/obo/GO_0008150	http://purl.obolibrary.org/obo/UPHENO_0005433
http://purl.obolibrary.org/obo/NBO_0002021	http://purl.obolibrary.org/obo/UPHENO_0080261
http://purl.obolibrary.org/obo/NBO_0000545	http://purl.obolibrary.org/obo/UPHENO_0080262
http://purl.obolibrary.org/obo/NBO_0001679	http://purl.obolibrary.org/obo/UPHENO_0080263
http://purl.obolibrary.org/obo/NBO_0000103	http://purl.obolibrary.org/obo/UPHENO_0080264
http://purl.obolibrary.org/obo/GO_0001542	http://purl.obolibrary.org/obo/UPHENO_0084419
http://purl.obolibrary.org/obo/NBO_0000224	http://purl.obolibrary.org/obo/UPHENO_0080265
http://purl.obolibrary.org/obo/GO_0050798	http://purl.obolibrary.org/obo/UPHENO_0005557
http://purl.obolibrary.org/obo/NBO_0000027	http://purl.obolibrary.org/obo/UPHENO_0080266
http://purl.obolibrary.org/obo/GO_0001541	http://purl.obolibrary.org/obo/UPHENO_0005439
http://purl.obolibrary.org/obo/NBO_0000107	http://purl.obolibrary.org/obo/UPHENO_0080267
http://purl.obolibrary.org/obo/GO_0007605	http://purl.obolibrary.org/obo/UPHENO_0005518
http://purl.obolibrary.org/obo/GO_0007566	http://purl.obolibrary.org/obo/UPHENO_0005605
http://purl.obolibrary.org/obo/GO_0005980	http://purl.obolibrary.org/obo/UPHENO_0005560
http://purl.obolibrary.org/obo/GO_0042730	http://purl.obolibrary.org/obo/UPHENO_0005607
http://purl.obolibrary.org/obo/NBO_0000391	http://purl.obolibrary.org/obo/UPHENO_0080268
http://purl.obolibrary.org/obo/NBO_0001763	http://purl.obolibrary.org/obo/UPHENO_0080269
http://purl.obolibrary.org/obo/NBO_0000110	http://purl.obolibrary.org/obo/UPHENO_0080270
http://purl.obolibrary.org/obo/NBO_0000578	http://purl.obolibrary.org/obo/UPHENO_0080271
http://purl.obolibrary.org/obo/NBO_0000336	http://purl.obolibrary.org/obo/UPHENO_0080272
http://purl.obolibrary.org/obo/NBO_0000015	http://purl.obolibrary.org/obo/UPHENO_0080273
http://purl.obolibrary.org/obo/NBO_0000412	http://purl.obolibrary.org/obo/UPHENO_0080274
http://purl.obolibrary.org/obo/NBO_0000338	http://purl.obolibrary.org/obo/UPHENO_0005469
http://purl.obolibrary.org/obo/NBO_0000339	http://purl.obolibrary.org/obo/UPHENO_0080275
http://purl.obolibrary.org/obo/NBO_0000218	http://purl.obolibrary.org/obo/UPHENO_0080276
http://purl.obolibrary.org/obo/GO_0042640	http://purl.obolibrary.org/obo/UPHENO_0005473
http://purl.obolibrary.org/obo/GO_0060073	http://purl.obolibrary.org/obo/UPHENO_0005474
http://purl.obolibrary.org/obo/NBO_0002362	http://purl.obolibrary.org/obo/UPHENO_0080277
http://purl.obolibrary.org/obo/NBO_0000381	http://purl.obolibrary.org/obo/UPHENO_0076900
http://purl.obolibrary.org/obo/NBO_0000222	http://purl.obolibrary.org/obo/UPHENO_0080278
http://purl.obolibrary.org/obo/NBO_0000223	http://purl.obolibrary.org/obo/UPHENO_0080279
http://purl.obolibrary.org/obo/NBO_0000342	http://purl.obolibrary.org/obo/UPHENO_0080280
http://purl.obolibrary.org/obo/GO_0030099	http://purl.obolibrary.org/obo/UPHENO_0005488
