chemical_entity	defined_class
http://purl.obolibrary.org/obo/PR_000011107	http://purl.obolibrary.org/obo/UPHENO_0048686
http://purl.obolibrary.org/obo/CHEBI_24431	http://purl.obolibrary.org/obo/UPHENO_0048687
http://purl.obolibrary.org/obo/CHEBI_25805	http://purl.obolibrary.org/obo/UPHENO_0048688
