anatomical_entity	defined_class
http://purl.obolibrary.org/obo/UBERON_0001062	http://purl.obolibrary.org/obo/UPHENO_0084757
http://purl.obolibrary.org/obo/UBERON_0002085	http://purl.obolibrary.org/obo/UPHENO_0084757
http://purl.obolibrary.org/obo/UBERON_0000209	http://purl.obolibrary.org/obo/UPHENO_0084757
http://purl.obolibrary.org/obo/UBERON_0006430	http://purl.obolibrary.org/obo/UPHENO_0084757
http://purl.obolibrary.org/obo/UBERON_0000964	http://purl.obolibrary.org/obo/UPHENO_0084757
http://purl.obolibrary.org/obo/UBERON_0006849	http://purl.obolibrary.org/obo/UPHENO_0084757
http://purl.obolibrary.org/obo/UBERON_0006428	http://purl.obolibrary.org/obo/UPHENO_0084757
http://purl.obolibrary.org/obo/UBERON_0001676	http://purl.obolibrary.org/obo/UPHENO_0084757
http://purl.obolibrary.org/obo/UBERON_0002364	http://purl.obolibrary.org/obo/UPHENO_0084757
