biological_process	defined_class
http://purl.obolibrary.org/obo/NBO_0000401	http://purl.obolibrary.org/obo/UPHENO_0080551
http://purl.obolibrary.org/obo/GO_0007140	http://purl.obolibrary.org/obo/UPHENO_0018630
http://purl.obolibrary.org/obo/GO_0007283	http://purl.obolibrary.org/obo/UPHENO_0018631
http://purl.obolibrary.org/obo/GO_0008150	http://purl.obolibrary.org/obo/UPHENO_0018635
http://purl.obolibrary.org/obo/GO_0007286	http://purl.obolibrary.org/obo/UPHENO_0018614
http://purl.obolibrary.org/obo/GO_0001503	http://purl.obolibrary.org/obo/UPHENO_0019045
http://purl.obolibrary.org/obo/GO_0001957	http://purl.obolibrary.org/obo/UPHENO_0086179
http://purl.obolibrary.org/obo/NBO_0000013	http://purl.obolibrary.org/obo/UPHENO_0084427
http://purl.obolibrary.org/obo/GO_0001958	http://purl.obolibrary.org/obo/UPHENO_0086180
http://purl.obolibrary.org/obo/GO_0042476	http://purl.obolibrary.org/obo/UPHENO_0018615
http://purl.obolibrary.org/obo/GO_0060073	http://purl.obolibrary.org/obo/UPHENO_0084428
