anatomical_entity	defined_class
http://purl.obolibrary.org/obo/UBERON_0001062	http://purl.obolibrary.org/obo/UPHENO_0055805
http://purl.obolibrary.org/obo/UBERON_0002415	http://purl.obolibrary.org/obo/UPHENO_0055799
http://purl.obolibrary.org/obo/UBERON_0002228	http://purl.obolibrary.org/obo/UPHENO_0055813
http://purl.obolibrary.org/obo/UBERON_0000975	http://purl.obolibrary.org/obo/UPHENO_0055800
http://purl.obolibrary.org/obo/UBERON_0001093	http://purl.obolibrary.org/obo/UPHENO_0055789
http://purl.obolibrary.org/obo/UBERON_0001092	http://purl.obolibrary.org/obo/UPHENO_0055790
http://purl.obolibrary.org/obo/UBERON_0005356	http://purl.obolibrary.org/obo/UPHENO_0055796
