anatomical_entity	location	defined_class
http://purl.obolibrary.org/obo/UBERON_0001062	http://purl.obolibrary.org/obo/UBERON_0001435	http://purl.obolibrary.org/obo/UPHENO_0056295
http://purl.obolibrary.org/obo/UBERON_0001062	http://purl.obolibrary.org/obo/UBERON_0006767	http://purl.obolibrary.org/obo/UPHENO_0056151
http://purl.obolibrary.org/obo/UBERON_0002389	http://purl.obolibrary.org/obo/UBERON_0002398	http://purl.obolibrary.org/obo/UPHENO_0056197
http://purl.obolibrary.org/obo/UBERON_0010355	http://purl.obolibrary.org/obo/UBERON_0002374	http://purl.obolibrary.org/obo/UPHENO_0056299
http://purl.obolibrary.org/obo/UBERON_0001062	http://purl.obolibrary.org/obo/UBERON_0002488	http://purl.obolibrary.org/obo/UPHENO_0056198
http://purl.obolibrary.org/obo/UBERON_0001474	http://purl.obolibrary.org/obo/UBERON_0002090	http://purl.obolibrary.org/obo/UPHENO_0056159
http://purl.obolibrary.org/obo/UBERON_0000178	http://purl.obolibrary.org/obo/UBERON_0001988	http://purl.obolibrary.org/obo/UPHENO_0056074
http://purl.obolibrary.org/obo/UBERON_0001062	http://purl.obolibrary.org/obo/UBERON_0002090	http://purl.obolibrary.org/obo/UPHENO_0056252
http://purl.obolibrary.org/obo/UBERON_0001062	http://purl.obolibrary.org/obo/CHEBI_15611	http://purl.obolibrary.org/obo/UPHENO_0079242
http://purl.obolibrary.org/obo/UBERON_0001037	http://purl.obolibrary.org/obo/UBERON_0003101	http://purl.obolibrary.org/obo/UPHENO_0079244
http://purl.obolibrary.org/obo/CL_0000775	http://purl.obolibrary.org/obo/UBERON_0001088	http://purl.obolibrary.org/obo/UPHENO_0085936
http://purl.obolibrary.org/obo/CL_0000233	http://purl.obolibrary.org/obo/UBERON_0000178	http://purl.obolibrary.org/obo/UPHENO_0085937
http://purl.obolibrary.org/obo/UBERON_0003631	http://purl.obolibrary.org/obo/UBERON_0002387	http://purl.obolibrary.org/obo/UPHENO_0056255
http://purl.obolibrary.org/obo/UBERON_0001463	http://purl.obolibrary.org/obo/UBERON_0002398	http://purl.obolibrary.org/obo/UPHENO_0056256
http://purl.obolibrary.org/obo/UBERON_0001062	http://purl.obolibrary.org/obo/UBERON_0010707	http://purl.obolibrary.org/obo/UPHENO_0056257
