anatomical_entity	defined_class
http://purl.obolibrary.org/obo/UBERON_0001062	http://purl.obolibrary.org/obo/UPHENO_0076294
http://purl.obolibrary.org/obo/UBERON_0016480	http://purl.obolibrary.org/obo/UPHENO_0076295
http://purl.obolibrary.org/obo/UBERON_0001601	http://purl.obolibrary.org/obo/UPHENO_0076296
http://purl.obolibrary.org/obo/UBERON_0002107	http://purl.obolibrary.org/obo/UPHENO_0076297
http://purl.obolibrary.org/obo/UBERON_0002349	http://purl.obolibrary.org/obo/UPHENO_0076298
http://purl.obolibrary.org/obo/UBERON_0002048	http://purl.obolibrary.org/obo/UPHENO_0076299
http://purl.obolibrary.org/obo/UBERON_0002017	http://purl.obolibrary.org/obo/UPHENO_0076300
http://purl.obolibrary.org/obo/UBERON_0002358	http://purl.obolibrary.org/obo/UPHENO_0076301
http://purl.obolibrary.org/obo/UBERON_0002165	http://purl.obolibrary.org/obo/UPHENO_0076302
