biological_process	defined_class
http://purl.obolibrary.org/obo/NBO_0000604	http://purl.obolibrary.org/obo/UPHENO_0080281
http://purl.obolibrary.org/obo/GO_0007605	http://purl.obolibrary.org/obo/UPHENO_0005518
http://purl.obolibrary.org/obo/GO_0006955	http://purl.obolibrary.org/obo/UPHENO_0005638
http://purl.obolibrary.org/obo/GO_0042110	http://purl.obolibrary.org/obo/UPHENO_0005495
http://purl.obolibrary.org/obo/GO_0009790	http://purl.obolibrary.org/obo/UPHENO_0005642
http://purl.obolibrary.org/obo/GO_0002250	http://purl.obolibrary.org/obo/UPHENO_0005622
http://purl.obolibrary.org/obo/GO_0006012	http://purl.obolibrary.org/obo/UPHENO_0005624
http://purl.obolibrary.org/obo/GO_0014831	http://purl.obolibrary.org/obo/UPHENO_0080282
http://purl.obolibrary.org/obo/GO_0060004	http://purl.obolibrary.org/obo/UPHENO_0005625
http://purl.obolibrary.org/obo/GO_0060047	http://purl.obolibrary.org/obo/UPHENO_0005931
http://purl.obolibrary.org/obo/NBO_0000075	http://purl.obolibrary.org/obo/UPHENO_0080283
http://purl.obolibrary.org/obo/GO_0019221	http://purl.obolibrary.org/obo/UPHENO_0005643
http://purl.obolibrary.org/obo/GO_0097722	http://purl.obolibrary.org/obo/UPHENO_0005523
http://purl.obolibrary.org/obo/GO_0070166	http://purl.obolibrary.org/obo/UPHENO_0005627
http://purl.obolibrary.org/obo/GO_0070227	http://purl.obolibrary.org/obo/UPHENO_0005645
http://purl.obolibrary.org/obo/NBO_0000233	http://purl.obolibrary.org/obo/UPHENO_0080284
http://purl.obolibrary.org/obo/GO_0055127	http://purl.obolibrary.org/obo/UPHENO_0076901
http://purl.obolibrary.org/obo/GO_1990770	http://purl.obolibrary.org/obo/UPHENO_0080285
http://purl.obolibrary.org/obo/NBO_0000616	http://purl.obolibrary.org/obo/UPHENO_0080286
http://purl.obolibrary.org/obo/NBO_0000339	http://purl.obolibrary.org/obo/UPHENO_0080275
http://purl.obolibrary.org/obo/GO_0006000	http://purl.obolibrary.org/obo/UPHENO_0005630
http://purl.obolibrary.org/obo/GO_0045453	http://purl.obolibrary.org/obo/UPHENO_0005584
http://purl.obolibrary.org/obo/GO_0060073	http://purl.obolibrary.org/obo/UPHENO_0005474
http://purl.obolibrary.org/obo/GO_0007283	http://purl.obolibrary.org/obo/UPHENO_0005651
http://purl.obolibrary.org/obo/GO_0040007	http://purl.obolibrary.org/obo/UPHENO_0005431
http://purl.obolibrary.org/obo/GO_0006094	http://purl.obolibrary.org/obo/UPHENO_0005430
http://purl.obolibrary.org/obo/GO_0008150	http://purl.obolibrary.org/obo/UPHENO_0005433
http://purl.obolibrary.org/obo/GO_0030252	http://purl.obolibrary.org/obo/UPHENO_0005652
http://purl.obolibrary.org/obo/GO_0050881	http://purl.obolibrary.org/obo/UPHENO_0005507
http://purl.obolibrary.org/obo/NBO_0000043	http://purl.obolibrary.org/obo/UPHENO_0080287
