anatomical_entity	defined_class
http://purl.obolibrary.org/obo/UBERON_0001062	http://purl.obolibrary.org/obo/UPHENO_0081401
http://purl.obolibrary.org/obo/UBERON_0004395	http://purl.obolibrary.org/obo/UPHENO_0081408
http://purl.obolibrary.org/obo/UBERON_0000976	http://purl.obolibrary.org/obo/UPHENO_0081409
http://purl.obolibrary.org/obo/UBERON_0004390	http://purl.obolibrary.org/obo/UPHENO_0081410
http://purl.obolibrary.org/obo/UBERON_0004391	http://purl.obolibrary.org/obo/UPHENO_0081411
http://purl.obolibrary.org/obo/UBERON_0004387	http://purl.obolibrary.org/obo/UPHENO_0081412
