anatomical_entity	defined_class
http://purl.obolibrary.org/obo/UBERON_0001062	http://purl.obolibrary.org/obo/UPHENO_0088487
http://purl.obolibrary.org/obo/UBERON_0001905	http://purl.obolibrary.org/obo/UPHENO_0088488
http://purl.obolibrary.org/obo/UBERON_0003704	http://purl.obolibrary.org/obo/UPHENO_0088489
http://purl.obolibrary.org/obo/UBERON_0000007	http://purl.obolibrary.org/obo/UPHENO_0088490
http://purl.obolibrary.org/obo/UBERON_0002037	http://purl.obolibrary.org/obo/UPHENO_0088491
http://purl.obolibrary.org/obo/UBERON_0004090	http://purl.obolibrary.org/obo/UPHENO_0088492
http://purl.obolibrary.org/obo/UBERON_0002420	http://purl.obolibrary.org/obo/UPHENO_0088493
http://purl.obolibrary.org/obo/UBERON_0002068	http://purl.obolibrary.org/obo/UPHENO_0088494
