cellular_component	defined_class
http://purl.obolibrary.org/obo/CL_0000900	http://purl.obolibrary.org/obo/UPHENO_0079891
http://purl.obolibrary.org/obo/CL_0000988	http://purl.obolibrary.org/obo/UPHENO_0079892
http://purl.obolibrary.org/obo/CL_0000746	http://purl.obolibrary.org/obo/UPHENO_0079893
http://purl.obolibrary.org/obo/CL_0000909	http://purl.obolibrary.org/obo/UPHENO_0079894
http://purl.obolibrary.org/obo/CL_0000905	http://purl.obolibrary.org/obo/UPHENO_0079895
http://purl.obolibrary.org/obo/CL_0000907	http://purl.obolibrary.org/obo/UPHENO_0079896
http://purl.obolibrary.org/obo/CL_0000060	http://purl.obolibrary.org/obo/UPHENO_0079897
http://purl.obolibrary.org/obo/CL_0000061	http://purl.obolibrary.org/obo/UPHENO_0079898
http://purl.obolibrary.org/obo/CL_0000182	http://purl.obolibrary.org/obo/UPHENO_0079899
http://purl.obolibrary.org/obo/CL_0000062	http://purl.obolibrary.org/obo/UPHENO_0079900
http://purl.obolibrary.org/obo/CL_0002082	http://purl.obolibrary.org/obo/UPHENO_0079901
http://purl.obolibrary.org/obo/CL_0002489	http://purl.obolibrary.org/obo/UPHENO_0079902
http://purl.obolibrary.org/obo/CL_0000101	http://purl.obolibrary.org/obo/UPHENO_0079903
http://purl.obolibrary.org/obo/CL_0000740	http://purl.obolibrary.org/obo/UPHENO_0079904
http://purl.obolibrary.org/obo/CL_0002488	http://purl.obolibrary.org/obo/UPHENO_0079905
http://purl.obolibrary.org/obo/CL_0000467	http://purl.obolibrary.org/obo/UPHENO_0079906
http://purl.obolibrary.org/obo/CL_0002088	http://purl.obolibrary.org/obo/UPHENO_0079907
http://purl.obolibrary.org/obo/CL_0000584	http://purl.obolibrary.org/obo/UPHENO_0079908
http://purl.obolibrary.org/obo/CL_0000100	http://purl.obolibrary.org/obo/UPHENO_0079909
http://purl.obolibrary.org/obo/CL_0000912	http://purl.obolibrary.org/obo/UPHENO_0079910
http://purl.obolibrary.org/obo/CL_0000913	http://purl.obolibrary.org/obo/UPHENO_0079911
http://purl.obolibrary.org/obo/CL_0000517	http://purl.obolibrary.org/obo/UPHENO_0079912
http://purl.obolibrary.org/obo/CL_0000635	http://purl.obolibrary.org/obo/UPHENO_0079913
http://purl.obolibrary.org/obo/CL_0002418	http://purl.obolibrary.org/obo/UPHENO_0079914
http://purl.obolibrary.org/obo/CL_0000916	http://purl.obolibrary.org/obo/UPHENO_0079915
http://purl.obolibrary.org/obo/CL_0000233	http://purl.obolibrary.org/obo/UPHENO_0079916
http://purl.obolibrary.org/obo/CL_0000476	http://purl.obolibrary.org/obo/UPHENO_0079917
http://purl.obolibrary.org/obo/CL_0000510	http://purl.obolibrary.org/obo/UPHENO_0079918
http://purl.obolibrary.org/obo/CL_0000235	http://purl.obolibrary.org/obo/UPHENO_0079919
http://purl.obolibrary.org/obo/CL_0002139	http://purl.obolibrary.org/obo/UPHENO_0079920
http://purl.obolibrary.org/obo/CL_0000594	http://purl.obolibrary.org/obo/UPHENO_0079921
http://purl.obolibrary.org/obo/CL_0000232	http://purl.obolibrary.org/obo/UPHENO_0079922
http://purl.obolibrary.org/obo/CL_0000802	http://purl.obolibrary.org/obo/UPHENO_0079923
http://purl.obolibrary.org/obo/CL_0000648	http://purl.obolibrary.org/obo/UPHENO_0079924
http://purl.obolibrary.org/obo/CL_0000803	http://purl.obolibrary.org/obo/UPHENO_0079925
http://purl.obolibrary.org/obo/CL_0000765	http://purl.obolibrary.org/obo/UPHENO_0079926
http://purl.obolibrary.org/obo/CL_0000800	http://purl.obolibrary.org/obo/UPHENO_0079927
http://purl.obolibrary.org/obo/CL_0000801	http://purl.obolibrary.org/obo/UPHENO_0079928
http://purl.obolibrary.org/obo/CL_0000809	http://purl.obolibrary.org/obo/UPHENO_0079929
http://purl.obolibrary.org/obo/CL_0002140	http://purl.obolibrary.org/obo/UPHENO_0079930
http://purl.obolibrary.org/obo/CL_0000763	http://purl.obolibrary.org/obo/UPHENO_0079931
http://purl.obolibrary.org/obo/CL_0000242	http://purl.obolibrary.org/obo/UPHENO_0079932
http://purl.obolibrary.org/obo/CL_0000121	http://purl.obolibrary.org/obo/UPHENO_0079933
http://purl.obolibrary.org/obo/CL_0000813	http://purl.obolibrary.org/obo/UPHENO_0079934
http://purl.obolibrary.org/obo/CL_0000814	http://purl.obolibrary.org/obo/UPHENO_0079935
http://purl.obolibrary.org/obo/CL_0000815	http://purl.obolibrary.org/obo/UPHENO_0079936
http://purl.obolibrary.org/obo/CL_0000816	http://purl.obolibrary.org/obo/UPHENO_0079937
http://purl.obolibrary.org/obo/CL_0000897	http://purl.obolibrary.org/obo/UPHENO_0079938
http://purl.obolibrary.org/obo/CL_0000138	http://purl.obolibrary.org/obo/UPHENO_0079939
http://purl.obolibrary.org/obo/CL_0000019	http://purl.obolibrary.org/obo/UPHENO_0079940
http://purl.obolibrary.org/obo/CL_0000817	http://purl.obolibrary.org/obo/UPHENO_0079941
http://purl.obolibrary.org/obo/CL_0000818	http://purl.obolibrary.org/obo/UPHENO_0079942
http://purl.obolibrary.org/obo/CL_0000819	http://purl.obolibrary.org/obo/UPHENO_0079943
http://purl.obolibrary.org/obo/CL_0000094	http://purl.obolibrary.org/obo/UPHENO_0079944
http://purl.obolibrary.org/obo/CL_0000092	http://purl.obolibrary.org/obo/UPHENO_0079945
http://purl.obolibrary.org/obo/CL_0000893	http://purl.obolibrary.org/obo/UPHENO_0079946
http://purl.obolibrary.org/obo/CL_0000775	http://purl.obolibrary.org/obo/UPHENO_0079947
http://purl.obolibrary.org/obo/CL_0000137	http://purl.obolibrary.org/obo/UPHENO_0079948
http://purl.obolibrary.org/obo/CL_0000771	http://purl.obolibrary.org/obo/UPHENO_0079949
http://purl.obolibrary.org/obo/CL_0000650	http://purl.obolibrary.org/obo/UPHENO_0079950
http://purl.obolibrary.org/obo/CL_0000824	http://purl.obolibrary.org/obo/UPHENO_0079951
http://purl.obolibrary.org/obo/CL_0000787	http://purl.obolibrary.org/obo/UPHENO_0079952
http://purl.obolibrary.org/obo/CL_0000700	http://purl.obolibrary.org/obo/UPHENO_0079953
http://purl.obolibrary.org/obo/CL_0000822	http://purl.obolibrary.org/obo/UPHENO_0079954
http://purl.obolibrary.org/obo/CL_0000789	http://purl.obolibrary.org/obo/UPHENO_0079955
http://purl.obolibrary.org/obo/CL_0000823	http://purl.obolibrary.org/obo/UPHENO_0079956
http://purl.obolibrary.org/obo/CL_0002048	http://purl.obolibrary.org/obo/UPHENO_0079957
http://purl.obolibrary.org/obo/CL_0000542	http://purl.obolibrary.org/obo/UPHENO_0079958
http://purl.obolibrary.org/obo/CL_0000784	http://purl.obolibrary.org/obo/UPHENO_0079959
http://purl.obolibrary.org/obo/CL_0000786	http://purl.obolibrary.org/obo/UPHENO_0079960
http://purl.obolibrary.org/obo/CL_0002166	http://purl.obolibrary.org/obo/UPHENO_0079961
http://purl.obolibrary.org/obo/CL_0002046	http://purl.obolibrary.org/obo/UPHENO_0079962
http://purl.obolibrary.org/obo/CL_0000782	http://purl.obolibrary.org/obo/UPHENO_0079963
http://purl.obolibrary.org/obo/CL_0000439	http://purl.obolibrary.org/obo/UPHENO_0079964
http://purl.obolibrary.org/obo/CL_0000958	http://purl.obolibrary.org/obo/UPHENO_0079965
http://purl.obolibrary.org/obo/CL_0000959	http://purl.obolibrary.org/obo/UPHENO_0079966
http://purl.obolibrary.org/obo/CL_0000798	http://purl.obolibrary.org/obo/UPHENO_0079967
http://purl.obolibrary.org/obo/CL_0000556	http://purl.obolibrary.org/obo/UPHENO_0079968
http://purl.obolibrary.org/obo/CL_0000557	http://purl.obolibrary.org/obo/UPHENO_0079969
http://purl.obolibrary.org/obo/CL_1000428	http://purl.obolibrary.org/obo/UPHENO_0079970
http://purl.obolibrary.org/obo/CL_0000437	http://purl.obolibrary.org/obo/UPHENO_0079971
http://purl.obolibrary.org/obo/CL_0000553	http://purl.obolibrary.org/obo/UPHENO_0079972
http://purl.obolibrary.org/obo/CL_0000037	http://purl.obolibrary.org/obo/UPHENO_0079973
http://purl.obolibrary.org/obo/CL_0002573	http://purl.obolibrary.org/obo/UPHENO_0079974
http://purl.obolibrary.org/obo/CL_0000670	http://purl.obolibrary.org/obo/UPHENO_0079975
http://purl.obolibrary.org/obo/CL_0000604	http://purl.obolibrary.org/obo/UPHENO_0079976
http://purl.obolibrary.org/obo/CL_0000601	http://purl.obolibrary.org/obo/UPHENO_0079977
http://purl.obolibrary.org/obo/CL_0000843	http://purl.obolibrary.org/obo/UPHENO_0079978
http://purl.obolibrary.org/obo/CL_0000844	http://purl.obolibrary.org/obo/UPHENO_0079979
http://purl.obolibrary.org/obo/CL_0000845	http://purl.obolibrary.org/obo/UPHENO_0079980
http://purl.obolibrary.org/obo/CL_0000609	http://purl.obolibrary.org/obo/UPHENO_0079981
http://purl.obolibrary.org/obo/CL_0002063	http://purl.obolibrary.org/obo/UPHENO_0079982
http://purl.obolibrary.org/obo/CL_0000960	http://purl.obolibrary.org/obo/UPHENO_0079983
http://purl.obolibrary.org/obo/CL_0000202	http://purl.obolibrary.org/obo/UPHENO_0079984
http://purl.obolibrary.org/obo/CL_0000169	http://purl.obolibrary.org/obo/UPHENO_0079985
http://purl.obolibrary.org/obo/CL_0000049	http://purl.obolibrary.org/obo/UPHENO_0079986
http://purl.obolibrary.org/obo/CL_0000681	http://purl.obolibrary.org/obo/UPHENO_0079987
http://purl.obolibrary.org/obo/CL_0002066	http://purl.obolibrary.org/obo/UPHENO_0079988
http://purl.obolibrary.org/obo/CL_0000561	http://purl.obolibrary.org/obo/UPHENO_0079989
http://purl.obolibrary.org/obo/CL_0000287	http://purl.obolibrary.org/obo/UPHENO_0079990
http://purl.obolibrary.org/obo/CL_0002343	http://purl.obolibrary.org/obo/UPHENO_0079991
http://purl.obolibrary.org/obo/CL_0000738	http://purl.obolibrary.org/obo/UPHENO_0079992
http://purl.obolibrary.org/obo/CL_0000216	http://purl.obolibrary.org/obo/UPHENO_0079993
http://purl.obolibrary.org/obo/CL_0002638	http://purl.obolibrary.org/obo/UPHENO_0079994
http://purl.obolibrary.org/obo/CL_0000050	http://purl.obolibrary.org/obo/UPHENO_0079995
http://purl.obolibrary.org/obo/CL_0000051	http://purl.obolibrary.org/obo/UPHENO_0079996
http://purl.obolibrary.org/obo/CL_0000453	http://purl.obolibrary.org/obo/UPHENO_0079997
http://purl.obolibrary.org/obo/CL_0002357	http://purl.obolibrary.org/obo/UPHENO_0079998
http://purl.obolibrary.org/obo/CL_0000696	http://purl.obolibrary.org/obo/UPHENO_0079999
http://purl.obolibrary.org/obo/CL_0002633	http://purl.obolibrary.org/obo/UPHENO_0080000
http://purl.obolibrary.org/obo/CL_0000295	http://purl.obolibrary.org/obo/UPHENO_0080001
http://purl.obolibrary.org/obo/CL_0000451	http://purl.obolibrary.org/obo/UPHENO_0080002
http://purl.obolibrary.org/obo/CL_0000573	http://purl.obolibrary.org/obo/UPHENO_0080003
http://purl.obolibrary.org/obo/CL_0000000	http://purl.obolibrary.org/obo/UPHENO_0080004
