biological_process	defined_class
http://purl.obolibrary.org/obo/GO_0007567	http://purl.obolibrary.org/obo/UPHENO_0049449
http://purl.obolibrary.org/obo/GO_0003006	http://purl.obolibrary.org/obo/UPHENO_0049451
http://purl.obolibrary.org/obo/GO_0044691	http://purl.obolibrary.org/obo/UPHENO_0049436
http://purl.obolibrary.org/obo/GO_0001942	http://purl.obolibrary.org/obo/UPHENO_0049437
http://purl.obolibrary.org/obo/GO_0008150	http://purl.obolibrary.org/obo/UPHENO_0049440
http://purl.obolibrary.org/obo/GO_0060185	http://purl.obolibrary.org/obo/UPHENO_0049438
http://purl.obolibrary.org/obo/GO_0001503	http://purl.obolibrary.org/obo/UPHENO_0049441
http://purl.obolibrary.org/obo/GO_0001957	http://purl.obolibrary.org/obo/UPHENO_0049443
http://purl.obolibrary.org/obo/GO_0001958	http://purl.obolibrary.org/obo/UPHENO_0049445
http://purl.obolibrary.org/obo/GO_0000819	http://purl.obolibrary.org/obo/UPHENO_0049454
http://purl.obolibrary.org/obo/GO_0042713	http://purl.obolibrary.org/obo/UPHENO_0080420
http://purl.obolibrary.org/obo/GO_0046543	http://purl.obolibrary.org/obo/UPHENO_0049458
http://purl.obolibrary.org/obo/GO_0030261	http://purl.obolibrary.org/obo/UPHENO_0049455
http://purl.obolibrary.org/obo/GO_0042695	http://purl.obolibrary.org/obo/UPHENO_0049452
http://purl.obolibrary.org/obo/GO_0046544	http://purl.obolibrary.org/obo/UPHENO_0049461
http://purl.obolibrary.org/obo/GO_0045136	http://purl.obolibrary.org/obo/UPHENO_0049462
http://purl.obolibrary.org/obo/GO_0007552	http://purl.obolibrary.org/obo/UPHENO_0080421
http://purl.obolibrary.org/obo/GO_0038092	http://purl.obolibrary.org/obo/UPHENO_0049500
http://purl.obolibrary.org/obo/GO_0006413	http://purl.obolibrary.org/obo/UPHENO_0049472
http://purl.obolibrary.org/obo/GO_0001541	http://purl.obolibrary.org/obo/UPHENO_0049501
http://purl.obolibrary.org/obo/GO_0048232	http://purl.obolibrary.org/obo/UPHENO_0049502
http://purl.obolibrary.org/obo/GO_0001964	http://purl.obolibrary.org/obo/UPHENO_0089370
http://purl.obolibrary.org/obo/GO_0006396	http://purl.obolibrary.org/obo/UPHENO_0049504
http://purl.obolibrary.org/obo/GO_0008354	http://purl.obolibrary.org/obo/UPHENO_0049525
http://purl.obolibrary.org/obo/GO_0061053	http://purl.obolibrary.org/obo/UPHENO_0049474
http://purl.obolibrary.org/obo/GO_0009790	http://purl.obolibrary.org/obo/UPHENO_0049506
http://purl.obolibrary.org/obo/GO_0042552	http://purl.obolibrary.org/obo/UPHENO_0049476
http://purl.obolibrary.org/obo/GO_0050936	http://purl.obolibrary.org/obo/UPHENO_0049528
http://purl.obolibrary.org/obo/GO_0030182	http://purl.obolibrary.org/obo/UPHENO_0049479
http://purl.obolibrary.org/obo/GO_0035476	http://purl.obolibrary.org/obo/UPHENO_0049481
http://purl.obolibrary.org/obo/GO_0003309	http://purl.obolibrary.org/obo/UPHENO_0049483
http://purl.obolibrary.org/obo/GO_0048922	http://purl.obolibrary.org/obo/UPHENO_0049485
http://purl.obolibrary.org/obo/GO_0003415	http://purl.obolibrary.org/obo/UPHENO_0049486
http://purl.obolibrary.org/obo/GO_0048885	http://purl.obolibrary.org/obo/UPHENO_0049487
http://purl.obolibrary.org/obo/GO_0030316	http://purl.obolibrary.org/obo/UPHENO_0049533
http://purl.obolibrary.org/obo/GO_0043010	http://purl.obolibrary.org/obo/UPHENO_0049556
http://purl.obolibrary.org/obo/GO_0002040	http://purl.obolibrary.org/obo/UPHENO_0049489
