entity	defined_class
http://purl.obolibrary.org/obo/CHEBI_39214	http://purl.obolibrary.org/obo/UPHENO_0078767
http://purl.obolibrary.org/obo/CHEBI_6015	http://purl.obolibrary.org/obo/UPHENO_0078768
http://purl.obolibrary.org/obo/CHEBI_38462	http://purl.obolibrary.org/obo/UPHENO_0078769
http://purl.obolibrary.org/obo/CHEBI_6078	http://purl.obolibrary.org/obo/UPHENO_0078770
http://purl.obolibrary.org/obo/CHEBI_37415	http://purl.obolibrary.org/obo/UPHENO_0078771
http://purl.obolibrary.org/obo/CHEBI_16236	http://purl.obolibrary.org/obo/UPHENO_0078772
http://purl.obolibrary.org/obo/CHEBI_38867	http://purl.obolibrary.org/obo/UPHENO_0078773
http://purl.obolibrary.org/obo/CHEBI_6835	http://purl.obolibrary.org/obo/UPHENO_0078774
http://purl.obolibrary.org/obo/CHEBI_9727	http://purl.obolibrary.org/obo/UPHENO_0078775
http://purl.obolibrary.org/obo/CHEBI_2555	http://purl.obolibrary.org/obo/UPHENO_0078776
http://purl.obolibrary.org/obo/CHEBI_37532	http://purl.obolibrary.org/obo/UPHENO_0078777
http://purl.obolibrary.org/obo/CHEBI_38324	http://purl.obolibrary.org/obo/UPHENO_0078778
http://purl.obolibrary.org/obo/CHEBI_64203	http://purl.obolibrary.org/obo/UPHENO_0078779
http://purl.obolibrary.org/obo/CHEBI_34905	http://purl.obolibrary.org/obo/UPHENO_0078780
http://purl.obolibrary.org/obo/CHEBI_29699	http://purl.obolibrary.org/obo/UPHENO_0078782
http://purl.obolibrary.org/obo/CHEBI_2814	http://purl.obolibrary.org/obo/UPHENO_0078783
http://purl.obolibrary.org/obo/CHEBI_38808	http://purl.obolibrary.org/obo/UPHENO_0078784
http://purl.obolibrary.org/obo/CHEBI_472805	http://purl.obolibrary.org/obo/UPHENO_0078785
http://purl.obolibrary.org/obo/CHEBI_23359	http://purl.obolibrary.org/obo/UPHENO_0078786
http://purl.obolibrary.org/obo/CHEBI_27732	http://purl.obolibrary.org/obo/UPHENO_0078787
http://purl.obolibrary.org/obo/CHEBI_8081	http://purl.obolibrary.org/obo/UPHENO_0078788
http://purl.obolibrary.org/obo/CHEBI_17051	http://purl.obolibrary.org/obo/UPHENO_0078789
http://purl.obolibrary.org/obo/CHEBI_25435	http://purl.obolibrary.org/obo/UPHENO_0078790
http://purl.obolibrary.org/obo/CHEBI_2682	http://purl.obolibrary.org/obo/UPHENO_0078791
http://purl.obolibrary.org/obo/CHEBI_17154	http://purl.obolibrary.org/obo/UPHENO_0078792
http://purl.obolibrary.org/obo/CHEBI_31286	http://purl.obolibrary.org/obo/UPHENO_0078793
http://purl.obolibrary.org/obo/CHEBI_7731	http://purl.obolibrary.org/obo/UPHENO_0078794
http://purl.obolibrary.org/obo/CHEBI_7451	http://purl.obolibrary.org/obo/UPHENO_0078795
http://purl.obolibrary.org/obo/CHEBI_3371	http://purl.obolibrary.org/obo/UPHENO_0078796
http://purl.obolibrary.org/obo/CHEBI_78696	http://purl.obolibrary.org/obo/UPHENO_0078797
http://purl.obolibrary.org/obo/CHEBI_37943	http://purl.obolibrary.org/obo/UPHENO_0078798
http://purl.obolibrary.org/obo/CHEBI_38119	http://purl.obolibrary.org/obo/UPHENO_0078799
http://purl.obolibrary.org/obo/CHEBI_6923	http://purl.obolibrary.org/obo/UPHENO_0078800
http://purl.obolibrary.org/obo/CHEBI_8309	http://purl.obolibrary.org/obo/UPHENO_0078801
http://purl.obolibrary.org/obo/CHEBI_17833	http://purl.obolibrary.org/obo/UPHENO_0078802
http://purl.obolibrary.org/obo/CHEBI_3534	http://purl.obolibrary.org/obo/UPHENO_0078803
http://purl.obolibrary.org/obo/CHEBI_3015	http://purl.obolibrary.org/obo/UPHENO_0078804
http://purl.obolibrary.org/obo/CHEBI_3499	http://purl.obolibrary.org/obo/UPHENO_0078805
http://purl.obolibrary.org/obo/CHEBI_138856	http://purl.obolibrary.org/obo/UPHENO_0078806
http://purl.obolibrary.org/obo/CHEBI_161680	http://purl.obolibrary.org/obo/UPHENO_0078807
http://purl.obolibrary.org/obo/CHEBI_100147	http://purl.obolibrary.org/obo/UPHENO_0078808
http://purl.obolibrary.org/obo/CHEBI_5280	http://purl.obolibrary.org/obo/UPHENO_0078809
http://purl.obolibrary.org/obo/CHEBI_52646	http://purl.obolibrary.org/obo/UPHENO_0078810
http://purl.obolibrary.org/obo/CHEBI_29007	http://purl.obolibrary.org/obo/UPHENO_0078811
http://purl.obolibrary.org/obo/CHEBI_8273	http://purl.obolibrary.org/obo/UPHENO_0078812
http://purl.obolibrary.org/obo/CHEBI_404903	http://purl.obolibrary.org/obo/UPHENO_0078813
http://purl.obolibrary.org/obo/CHEBI_27902	http://purl.obolibrary.org/obo/UPHENO_0078814
http://purl.obolibrary.org/obo/CHEBI_9242	http://purl.obolibrary.org/obo/UPHENO_0078815
http://purl.obolibrary.org/obo/CHEBI_9587	http://purl.obolibrary.org/obo/UPHENO_0078816
http://purl.obolibrary.org/obo/CHEBI_52492	http://purl.obolibrary.org/obo/UPHENO_0078817
http://purl.obolibrary.org/obo/CHEBI_7566	http://purl.obolibrary.org/obo/UPHENO_0078818
http://purl.obolibrary.org/obo/CHEBI_9986	http://purl.obolibrary.org/obo/UPHENO_0078819
http://purl.obolibrary.org/obo/CHEBI_6076	http://purl.obolibrary.org/obo/UPHENO_0078820
http://purl.obolibrary.org/obo/CHEBI_6472	http://purl.obolibrary.org/obo/UPHENO_0078821
http://purl.obolibrary.org/obo/CHEBI_61739	http://purl.obolibrary.org/obo/UPHENO_0078822
http://purl.obolibrary.org/obo/CHEBI_2955	http://purl.obolibrary.org/obo/UPHENO_0078823
http://purl.obolibrary.org/obo/CHEBI_133833	http://purl.obolibrary.org/obo/UPHENO_0078824
http://purl.obolibrary.org/obo/CHEBI_3405	http://purl.obolibrary.org/obo/UPHENO_0078825
http://purl.obolibrary.org/obo/CHEBI_87209	http://purl.obolibrary.org/obo/UPHENO_0078826
http://purl.obolibrary.org/obo/CHEBI_2676	http://purl.obolibrary.org/obo/UPHENO_0078827
http://purl.obolibrary.org/obo/CHEBI_478164	http://purl.obolibrary.org/obo/UPHENO_0078828
http://purl.obolibrary.org/obo/CHEBI_600103	http://purl.obolibrary.org/obo/UPHENO_0078829
http://purl.obolibrary.org/obo/CHEBI_63598	http://purl.obolibrary.org/obo/UPHENO_0078830
http://purl.obolibrary.org/obo/CHEBI_5827	http://purl.obolibrary.org/obo/UPHENO_0078831
http://purl.obolibrary.org/obo/CHEBI_81853	http://purl.obolibrary.org/obo/UPHENO_0082031
http://purl.obolibrary.org/obo/CHEBI_28669	http://purl.obolibrary.org/obo/UPHENO_0078832
http://purl.obolibrary.org/obo/CHEBI_71415	http://purl.obolibrary.org/obo/UPHENO_0078833
http://purl.obolibrary.org/obo/CHEBI_23414	http://purl.obolibrary.org/obo/UPHENO_0078834
http://purl.obolibrary.org/obo/CHEBI_28545	http://purl.obolibrary.org/obo/UPHENO_0078835
http://purl.obolibrary.org/obo/CHEBI_51208	http://purl.obolibrary.org/obo/UPHENO_0078836
http://purl.obolibrary.org/obo/CHEBI_25675	http://purl.obolibrary.org/obo/UPHENO_0078837
http://purl.obolibrary.org/obo/CHEBI_45285	http://purl.obolibrary.org/obo/UPHENO_0078838
http://purl.obolibrary.org/obo/CHEBI_471744	http://purl.obolibrary.org/obo/UPHENO_0078839
http://purl.obolibrary.org/obo/CHEBI_582124	http://purl.obolibrary.org/obo/UPHENO_0078840
http://purl.obolibrary.org/obo/CHEBI_4520	http://purl.obolibrary.org/obo/UPHENO_0078841
http://purl.obolibrary.org/obo/CHEBI_47519	http://purl.obolibrary.org/obo/UPHENO_0078842
http://purl.obolibrary.org/obo/CHEBI_3393	http://purl.obolibrary.org/obo/UPHENO_0078843
http://purl.obolibrary.org/obo/CHEBI_3392	http://purl.obolibrary.org/obo/UPHENO_0078844
http://purl.obolibrary.org/obo/CHEBI_45615	http://purl.obolibrary.org/obo/UPHENO_0078845
http://purl.obolibrary.org/obo/CHEBI_6827	http://purl.obolibrary.org/obo/UPHENO_0078846
http://purl.obolibrary.org/obo/CHEBI_474053	http://purl.obolibrary.org/obo/UPHENO_0078847
http://purl.obolibrary.org/obo/CHEBI_75283	http://purl.obolibrary.org/obo/UPHENO_0078848
http://purl.obolibrary.org/obo/CHEBI_32158	http://purl.obolibrary.org/obo/UPHENO_0078849
http://purl.obolibrary.org/obo/CHEBI_45979	http://purl.obolibrary.org/obo/UPHENO_0078850
http://purl.obolibrary.org/obo/CHEBI_17658	http://purl.obolibrary.org/obo/UPHENO_0078851
http://purl.obolibrary.org/obo/CHEBI_4885	http://purl.obolibrary.org/obo/UPHENO_0078852
http://purl.obolibrary.org/obo/CHEBI_135928	http://purl.obolibrary.org/obo/UPHENO_0078853
http://purl.obolibrary.org/obo/CHEBI_27641	http://purl.obolibrary.org/obo/UPHENO_0078854
http://purl.obolibrary.org/obo/CHEBI_100241	http://purl.obolibrary.org/obo/UPHENO_0078855
http://purl.obolibrary.org/obo/CHEBI_28971	http://purl.obolibrary.org/obo/UPHENO_0078856
http://purl.obolibrary.org/obo/CHEBI_27881	http://purl.obolibrary.org/obo/UPHENO_0078857
http://purl.obolibrary.org/obo/CHEBI_100246	http://purl.obolibrary.org/obo/UPHENO_0078858
http://purl.obolibrary.org/obo/CHEBI_27644	http://purl.obolibrary.org/obo/UPHENO_0078859
http://purl.obolibrary.org/obo/CHEBI_6030	http://purl.obolibrary.org/obo/UPHENO_0078860
http://purl.obolibrary.org/obo/CHEBI_46024	http://purl.obolibrary.org/obo/UPHENO_0078861
http://purl.obolibrary.org/obo/CHEBI_52549	http://purl.obolibrary.org/obo/UPHENO_0078862
http://purl.obolibrary.org/obo/CHEBI_41948	http://purl.obolibrary.org/obo/UPHENO_0078863
http://purl.obolibrary.org/obo/CHEBI_8434	http://purl.obolibrary.org/obo/UPHENO_0078864
http://purl.obolibrary.org/obo/CHEBI_9763	http://purl.obolibrary.org/obo/UPHENO_0078865
http://purl.obolibrary.org/obo/CHEBI_8674	http://purl.obolibrary.org/obo/UPHENO_0078866
http://purl.obolibrary.org/obo/CHEBI_4877	http://purl.obolibrary.org/obo/UPHENO_0078867
http://purl.obolibrary.org/obo/CHEBI_4998	http://purl.obolibrary.org/obo/UPHENO_0078868
http://purl.obolibrary.org/obo/CHEBI_7507	http://purl.obolibrary.org/obo/UPHENO_0078869
http://purl.obolibrary.org/obo/CHEBI_77053	http://purl.obolibrary.org/obo/UPHENO_0078870
http://purl.obolibrary.org/obo/CHEBI_16976	http://purl.obolibrary.org/obo/UPHENO_0078871
http://purl.obolibrary.org/obo/CHEBI_94759	http://purl.obolibrary.org/obo/UPHENO_0082032
http://purl.obolibrary.org/obo/CHEBI_22907	http://purl.obolibrary.org/obo/UPHENO_0078872
http://purl.obolibrary.org/obo/CHEBI_63611	http://purl.obolibrary.org/obo/UPHENO_0078873
http://purl.obolibrary.org/obo/CHEBI_4511	http://purl.obolibrary.org/obo/UPHENO_0078874
http://purl.obolibrary.org/obo/CHEBI_43968	http://purl.obolibrary.org/obo/UPHENO_0078875
http://purl.obolibrary.org/obo/CHEBI_474180	http://purl.obolibrary.org/obo/UPHENO_0078876
http://purl.obolibrary.org/obo/CHEBI_35014	http://purl.obolibrary.org/obo/UPHENO_0078877
http://purl.obolibrary.org/obo/CHEBI_29013	http://purl.obolibrary.org/obo/UPHENO_0078878
http://purl.obolibrary.org/obo/CHEBI_34608	http://purl.obolibrary.org/obo/UPHENO_0078879
http://purl.obolibrary.org/obo/CHEBI_44137	http://purl.obolibrary.org/obo/UPHENO_0078880
http://purl.obolibrary.org/obo/CHEBI_42355	http://purl.obolibrary.org/obo/UPHENO_0078881
http://purl.obolibrary.org/obo/CHEBI_28201	http://purl.obolibrary.org/obo/UPHENO_0078882
http://purl.obolibrary.org/obo/CHEBI_28600	http://purl.obolibrary.org/obo/UPHENO_0078883
http://purl.obolibrary.org/obo/CHEBI_17076	http://purl.obolibrary.org/obo/UPHENO_0078885
http://purl.obolibrary.org/obo/CHEBI_5195	http://purl.obolibrary.org/obo/UPHENO_0078886
http://purl.obolibrary.org/obo/CHEBI_40909	http://purl.obolibrary.org/obo/UPHENO_0078887
http://purl.obolibrary.org/obo/CHEBI_17630	http://purl.obolibrary.org/obo/UPHENO_0078888
http://purl.obolibrary.org/obo/CHEBI_63607	http://purl.obolibrary.org/obo/UPHENO_0078889
http://purl.obolibrary.org/obo/CHEBI_18208	http://purl.obolibrary.org/obo/UPHENO_0078890
http://purl.obolibrary.org/obo/CHEBI_3732	http://purl.obolibrary.org/obo/UPHENO_0078891
http://purl.obolibrary.org/obo/CHEBI_35720	http://purl.obolibrary.org/obo/UPHENO_0078892
http://purl.obolibrary.org/obo/CHEBI_2762	http://purl.obolibrary.org/obo/UPHENO_0082033
http://purl.obolibrary.org/obo/CHEBI_7934	http://purl.obolibrary.org/obo/UPHENO_0078893
http://purl.obolibrary.org/obo/CHEBI_81781	http://purl.obolibrary.org/obo/UPHENO_0078894
http://purl.obolibrary.org/obo/CHEBI_28077	http://purl.obolibrary.org/obo/UPHENO_0078895
http://purl.obolibrary.org/obo/CHEBI_81783	http://purl.obolibrary.org/obo/UPHENO_0078896
http://purl.obolibrary.org/obo/CHEBI_209807	http://purl.obolibrary.org/obo/UPHENO_0078897
http://purl.obolibrary.org/obo/CHEBI_29688	http://purl.obolibrary.org/obo/UPHENO_0078898
http://purl.obolibrary.org/obo/CHEBI_71629	http://purl.obolibrary.org/obo/UPHENO_0078899
http://purl.obolibrary.org/obo/CHEBI_102484	http://purl.obolibrary.org/obo/UPHENO_0078900
http://purl.obolibrary.org/obo/CHEBI_29687	http://purl.obolibrary.org/obo/UPHENO_0078901
http://purl.obolibrary.org/obo/CHEBI_81822	http://purl.obolibrary.org/obo/UPHENO_0078902
http://purl.obolibrary.org/obo/CHEBI_27701	http://purl.obolibrary.org/obo/UPHENO_0078903
http://purl.obolibrary.org/obo/CHEBI_27666	http://purl.obolibrary.org/obo/UPHENO_0078904
http://purl.obolibrary.org/obo/CHEBI_28915	http://purl.obolibrary.org/obo/UPHENO_0078905
http://purl.obolibrary.org/obo/CHEBI_623918	http://purl.obolibrary.org/obo/UPHENO_0078906
http://purl.obolibrary.org/obo/CHEBI_472657	http://purl.obolibrary.org/obo/UPHENO_0078907
http://purl.obolibrary.org/obo/CHEBI_53661	http://purl.obolibrary.org/obo/UPHENO_0078908
http://purl.obolibrary.org/obo/CHEBI_5100	http://purl.obolibrary.org/obo/UPHENO_0078909
http://purl.obolibrary.org/obo/CHEBI_8733	http://purl.obolibrary.org/obo/UPHENO_0078910
http://purl.obolibrary.org/obo/CHEBI_32161	http://purl.obolibrary.org/obo/UPHENO_0078911
http://purl.obolibrary.org/obo/CHEBI_39230	http://purl.obolibrary.org/obo/UPHENO_0078912
http://purl.obolibrary.org/obo/CHEBI_9700	http://purl.obolibrary.org/obo/UPHENO_0078913
http://purl.obolibrary.org/obo/CHEBI_9665	http://purl.obolibrary.org/obo/UPHENO_0078914
http://purl.obolibrary.org/obo/CHEBI_28909	http://purl.obolibrary.org/obo/UPHENO_0078915
http://purl.obolibrary.org/obo/CHEBI_4811	http://purl.obolibrary.org/obo/UPHENO_0078916
http://purl.obolibrary.org/obo/CHEBI_7528	http://purl.obolibrary.org/obo/UPHENO_0078917
http://purl.obolibrary.org/obo/CHEBI_48080	http://purl.obolibrary.org/obo/UPHENO_0078918
http://purl.obolibrary.org/obo/CHEBI_204928	http://purl.obolibrary.org/obo/UPHENO_0078919
http://purl.obolibrary.org/obo/CHEBI_45924	http://purl.obolibrary.org/obo/UPHENO_0078920
http://purl.obolibrary.org/obo/CHEBI_9948	http://purl.obolibrary.org/obo/UPHENO_0078921
http://purl.obolibrary.org/obo/CHEBI_69136	http://purl.obolibrary.org/obo/UPHENO_0078922
http://purl.obolibrary.org/obo/CHEBI_45367	http://purl.obolibrary.org/obo/UPHENO_0078923
http://purl.obolibrary.org/obo/CHEBI_2637	http://purl.obolibrary.org/obo/UPHENO_0078925
http://purl.obolibrary.org/obo/CHEBI_7809	http://purl.obolibrary.org/obo/UPHENO_0078926
http://purl.obolibrary.org/obo/CHEBI_27656	http://purl.obolibrary.org/obo/UPHENO_0078927
http://purl.obolibrary.org/obo/CHEBI_45081	http://purl.obolibrary.org/obo/UPHENO_0078928
http://purl.obolibrary.org/obo/CHEBI_27412	http://purl.obolibrary.org/obo/UPHENO_0078929
http://purl.obolibrary.org/obo/CHEBI_28864	http://purl.obolibrary.org/obo/UPHENO_0078930
http://purl.obolibrary.org/obo/CHEBI_8489	http://purl.obolibrary.org/obo/UPHENO_0078931
http://purl.obolibrary.org/obo/CHEBI_9212	http://purl.obolibrary.org/obo/UPHENO_0078932
http://purl.obolibrary.org/obo/CHEBI_5530	http://purl.obolibrary.org/obo/UPHENO_0078933
http://purl.obolibrary.org/obo/CHEBI_16240	http://purl.obolibrary.org/obo/UPHENO_0078934
http://purl.obolibrary.org/obo/CHEBI_17334	http://purl.obolibrary.org/obo/UPHENO_0078935
http://purl.obolibrary.org/obo/CHEBI_17698	http://purl.obolibrary.org/obo/UPHENO_0078936
http://purl.obolibrary.org/obo/CHEBI_9215	http://purl.obolibrary.org/obo/UPHENO_0078937
http://purl.obolibrary.org/obo/CHEBI_3515	http://purl.obolibrary.org/obo/UPHENO_0078938
http://purl.obolibrary.org/obo/CHEBI_3478	http://purl.obolibrary.org/obo/UPHENO_0078939
http://purl.obolibrary.org/obo/CHEBI_40009	http://purl.obolibrary.org/obo/UPHENO_0078940
http://purl.obolibrary.org/obo/CHEBI_10023	http://purl.obolibrary.org/obo/UPHENO_0078941
http://purl.obolibrary.org/obo/CHEBI_81760	http://purl.obolibrary.org/obo/UPHENO_0078942
http://purl.obolibrary.org/obo/CHEBI_64355	http://purl.obolibrary.org/obo/UPHENO_0078943
http://purl.obolibrary.org/obo/CHEBI_81763	http://purl.obolibrary.org/obo/UPHENO_0078944
http://purl.obolibrary.org/obo/CHEBI_27565	http://purl.obolibrary.org/obo/UPHENO_0078945
http://purl.obolibrary.org/obo/CHEBI_3639	http://purl.obolibrary.org/obo/UPHENO_0078946
http://purl.obolibrary.org/obo/CHEBI_86482	http://purl.obolibrary.org/obo/UPHENO_0078947
http://purl.obolibrary.org/obo/CHEBI_81923	http://purl.obolibrary.org/obo/UPHENO_0078948
http://purl.obolibrary.org/obo/CHEBI_149836	http://purl.obolibrary.org/obo/UPHENO_0078949
http://purl.obolibrary.org/obo/CHEBI_50845	http://purl.obolibrary.org/obo/UPHENO_0078950
http://purl.obolibrary.org/obo/CHEBI_45373	http://purl.obolibrary.org/obo/UPHENO_0078951
http://purl.obolibrary.org/obo/CHEBI_9168	http://purl.obolibrary.org/obo/UPHENO_0078952
http://purl.obolibrary.org/obo/CHEBI_7025	http://purl.obolibrary.org/obo/UPHENO_0078953
http://purl.obolibrary.org/obo/CHEBI_50694	http://purl.obolibrary.org/obo/UPHENO_0078954
http://purl.obolibrary.org/obo/CHEBI_9321	http://purl.obolibrary.org/obo/UPHENO_0078955
http://purl.obolibrary.org/obo/CHEBI_7660	http://purl.obolibrary.org/obo/UPHENO_0078956
http://purl.obolibrary.org/obo/CHEBI_8232	http://purl.obolibrary.org/obo/UPHENO_0078957
http://purl.obolibrary.org/obo/CHEBI_4031	http://purl.obolibrary.org/obo/UPHENO_0078958
http://purl.obolibrary.org/obo/CHEBI_9448	http://purl.obolibrary.org/obo/UPHENO_0078959
http://purl.obolibrary.org/obo/CHEBI_55346	http://purl.obolibrary.org/obo/UPHENO_0078960
http://purl.obolibrary.org/obo/CHEBI_3505	http://purl.obolibrary.org/obo/UPHENO_0078961
http://purl.obolibrary.org/obo/CHEBI_46081	http://purl.obolibrary.org/obo/UPHENO_0078962
http://purl.obolibrary.org/obo/CHEBI_3745	http://purl.obolibrary.org/obo/UPHENO_0078963
http://purl.obolibrary.org/obo/CHEBI_600520	http://purl.obolibrary.org/obo/UPHENO_0078964
http://purl.obolibrary.org/obo/CHEBI_32066	http://purl.obolibrary.org/obo/UPHENO_0078965
http://purl.obolibrary.org/obo/CHEBI_28001	http://purl.obolibrary.org/obo/UPHENO_0078966
http://purl.obolibrary.org/obo/CHEBI_164200	http://purl.obolibrary.org/obo/UPHENO_0078967
http://purl.obolibrary.org/obo/CHEBI_28368	http://purl.obolibrary.org/obo/UPHENO_0078968
http://purl.obolibrary.org/obo/CHEBI_3508	http://purl.obolibrary.org/obo/UPHENO_0078969
http://purl.obolibrary.org/obo/CHEBI_3749	http://purl.obolibrary.org/obo/UPHENO_0078970
http://purl.obolibrary.org/obo/CHEBI_87185	http://purl.obolibrary.org/obo/UPHENO_0078971
http://purl.obolibrary.org/obo/CHEBI_81758	http://purl.obolibrary.org/obo/UPHENO_0078972
http://purl.obolibrary.org/obo/CHEBI_46633	http://purl.obolibrary.org/obo/UPHENO_0078973
http://purl.obolibrary.org/obo/CHEBI_81913	http://purl.obolibrary.org/obo/UPHENO_0078974
http://purl.obolibrary.org/obo/CHEBI_81917	http://purl.obolibrary.org/obo/UPHENO_0078975
