defined_class	id
http://purl.obolibrary.org/obo/UPHENO_0000234	http://purl.obolibrary.org/obo/GO_0044703-abnormal.tsv
http://purl.obolibrary.org/obo/UPHENO_0000235	http://purl.obolibrary.org/obo/GO_0030537-abnormal.tsv
http://purl.obolibrary.org/obo/UPHENO_0000236	http://purl.obolibrary.org/obo/GO_0048066-abnormal.tsv
http://purl.obolibrary.org/obo/UPHENO_0000237	http://purl.obolibrary.org/obo/GO_0006793-abnormal.tsv
http://purl.obolibrary.org/obo/UPHENO_0000238	http://purl.obolibrary.org/obo/GO_0006796-abnormal.tsv
http://purl.obolibrary.org/obo/UPHENO_0000239	http://purl.obolibrary.org/obo/GO_0006310-abnormal.tsv
http://purl.obolibrary.org/obo/UPHENO_0000240	http://purl.obolibrary.org/obo/GO_0030421-abnormal.tsv
http://purl.obolibrary.org/obo/UPHENO_0000241	http://purl.obolibrary.org/obo/GO_0007525-abnormal.tsv
http://purl.obolibrary.org/obo/UPHENO_0000242	http://purl.obolibrary.org/obo/GO_0007409-abnormal.tsv
http://purl.obolibrary.org/obo/UPHENO_0000243	http://purl.obolibrary.org/obo/BSPO_0000000-abnormal.tsv
http://purl.obolibrary.org/obo/UPHENO_0000244	http://purl.obolibrary.org/obo/GO_0044819-abnormal.tsv
http://purl.obolibrary.org/obo/UPHENO_0000245	http://purl.obolibrary.org/obo/GO_0015031-abnormal.tsv
http://purl.obolibrary.org/obo/UPHENO_0000246	http://purl.obolibrary.org/obo/BSPO_0000008-abnormal.tsv
http://purl.obolibrary.org/obo/UPHENO_0000247	http://purl.obolibrary.org/obo/BSPO_0000009-abnormal.tsv
http://purl.obolibrary.org/obo/UPHENO_0000248	http://purl.obolibrary.org/obo/BSPO_0000006-abnormal.tsv
http://purl.obolibrary.org/obo/UPHENO_0000249	http://purl.obolibrary.org/obo/BSPO_0000127-abnormal.tsv
http://purl.obolibrary.org/obo/UPHENO_0000250	http://purl.obolibrary.org/obo/GO_0042755-abnormal.tsv
http://purl.obolibrary.org/obo/UPHENO_0000251	http://purl.obolibrary.org/obo/BSPO_0000007-abnormal.tsv
http://purl.obolibrary.org/obo/UPHENO_0000252	http://purl.obolibrary.org/obo/BSPO_0000128-abnormal.tsv
http://purl.obolibrary.org/obo/UPHENO_0000253	http://purl.obolibrary.org/obo/GO_0043604-abnormal.tsv
http://purl.obolibrary.org/obo/UPHENO_0000254	http://purl.obolibrary.org/obo/GO_0043603-abnormal.tsv
http://purl.obolibrary.org/obo/UPHENO_0000255	http://purl.obolibrary.org/obo/BSPO_0000005-abnormal.tsv
http://purl.obolibrary.org/obo/UPHENO_0000256	http://purl.obolibrary.org/obo/GO_0007530-abnormal.tsv
http://purl.obolibrary.org/obo/UPHENO_0000257	http://purl.obolibrary.org/obo/GO_0010817-abnormal.tsv
http://purl.obolibrary.org/obo/UPHENO_0000258	http://purl.obolibrary.org/obo/GO_0006323-abnormal.tsv
http://purl.obolibrary.org/obo/UPHENO_0000259	http://purl.obolibrary.org/obo/GO_0009712-abnormal.tsv
http://purl.obolibrary.org/obo/UPHENO_0000260	http://purl.obolibrary.org/obo/GO_0007411-abnormal.tsv
http://purl.obolibrary.org/obo/UPHENO_0000261	http://purl.obolibrary.org/obo/GO_0031503-abnormal.tsv
http://purl.obolibrary.org/obo/UPHENO_0000262	http://purl.obolibrary.org/obo/GO_0030534-abnormal.tsv
http://purl.obolibrary.org/obo/UPHENO_0000263	http://purl.obolibrary.org/obo/GO_0007416-abnormal.tsv
http://purl.obolibrary.org/obo/UPHENO_0000264	http://purl.obolibrary.org/obo/BSPO_0000376-abnormal.tsv
http://purl.obolibrary.org/obo/UPHENO_0000265	http://purl.obolibrary.org/obo/BSPO_0000377-abnormal.tsv
http://purl.obolibrary.org/obo/UPHENO_0000266	http://purl.obolibrary.org/obo/BSPO_0000374-abnormal.tsv
http://purl.obolibrary.org/obo/UPHENO_0000267	http://purl.obolibrary.org/obo/BSPO_0000012-abnormal.tsv
http://purl.obolibrary.org/obo/UPHENO_0000268	http://purl.obolibrary.org/obo/BSPO_0000372-abnormal.tsv
http://purl.obolibrary.org/obo/UPHENO_0000269	http://purl.obolibrary.org/obo/BSPO_0000010-abnormal.tsv
http://purl.obolibrary.org/obo/UPHENO_0000270	http://purl.obolibrary.org/obo/BSPO_0000373-abnormal.tsv
http://purl.obolibrary.org/obo/UPHENO_0000271	http://purl.obolibrary.org/obo/BSPO_0000371-abnormal.tsv
http://purl.obolibrary.org/obo/UPHENO_0000272	http://purl.obolibrary.org/obo/BSPO_0000019-abnormal.tsv
http://purl.obolibrary.org/obo/UPHENO_0000273	http://purl.obolibrary.org/obo/GO_0045930-abnormal.tsv
http://purl.obolibrary.org/obo/UPHENO_0000274	http://purl.obolibrary.org/obo/GO_0046903-abnormal.tsv
http://purl.obolibrary.org/obo/UPHENO_0000275	http://purl.obolibrary.org/obo/BSPO_0000378-abnormal.tsv
http://purl.obolibrary.org/obo/UPHENO_0000276	http://purl.obolibrary.org/obo/BSPO_0000379-abnormal.tsv
http://purl.obolibrary.org/obo/UPHENO_0000277	http://purl.obolibrary.org/obo/GO_0040007-abnormal.tsv
http://purl.obolibrary.org/obo/UPHENO_0000278	http://purl.obolibrary.org/obo/GO_0061024-abnormal.tsv
http://purl.obolibrary.org/obo/UPHENO_0000279	http://purl.obolibrary.org/obo/GO_0010948-abnormal.tsv
http://purl.obolibrary.org/obo/UPHENO_0000280	http://purl.obolibrary.org/obo/GO_0006576-abnormal.tsv
http://purl.obolibrary.org/obo/UPHENO_0000281	http://purl.obolibrary.org/obo/GO_0032501-abnormal.tsv
http://purl.obolibrary.org/obo/UPHENO_0000282	http://purl.obolibrary.org/obo/GO_0032982-abnormal.tsv
http://purl.obolibrary.org/obo/UPHENO_0000283	http://purl.obolibrary.org/obo/GO_0009605-abnormal.tsv
http://purl.obolibrary.org/obo/UPHENO_0000284	http://purl.obolibrary.org/obo/GO_0032989-abnormal.tsv
http://purl.obolibrary.org/obo/UPHENO_0000285	http://purl.obolibrary.org/obo/GO_0007549-abnormal.tsv
http://purl.obolibrary.org/obo/UPHENO_0000286	http://purl.obolibrary.org/obo/GO_0032502-abnormal.tsv
http://purl.obolibrary.org/obo/UPHENO_0000287	http://purl.obolibrary.org/obo/GO_0042417-abnormal.tsv
http://purl.obolibrary.org/obo/UPHENO_0000288	http://purl.obolibrary.org/obo/BSPO_0000024-abnormal.tsv
http://purl.obolibrary.org/obo/UPHENO_0000289	http://purl.obolibrary.org/obo/GO_0000819-abnormal.tsv
http://purl.obolibrary.org/obo/UPHENO_0000290	http://purl.obolibrary.org/obo/BSPO_0000023-abnormal.tsv
http://purl.obolibrary.org/obo/UPHENO_0000291	http://purl.obolibrary.org/obo/BSPO_0000383-abnormal.tsv
http://purl.obolibrary.org/obo/UPHENO_0000292	http://purl.obolibrary.org/obo/BSPO_0000021-abnormal.tsv
http://purl.obolibrary.org/obo/UPHENO_0000293	http://purl.obolibrary.org/obo/BSPO_0000384-abnormal.tsv
http://purl.obolibrary.org/obo/UPHENO_0000294	http://purl.obolibrary.org/obo/BSPO_0000381-abnormal.tsv
http://purl.obolibrary.org/obo/UPHENO_0000295	http://purl.obolibrary.org/obo/BSPO_0000382-abnormal.tsv
http://purl.obolibrary.org/obo/UPHENO_0000296	http://purl.obolibrary.org/obo/BSPO_0000028-abnormal.tsv
http://purl.obolibrary.org/obo/UPHENO_0000297	http://purl.obolibrary.org/obo/BSPO_0000029-abnormal.tsv
http://purl.obolibrary.org/obo/UPHENO_0000298	http://purl.obolibrary.org/obo/BSPO_0000026-abnormal.tsv
http://purl.obolibrary.org/obo/UPHENO_0000299	http://purl.obolibrary.org/obo/GO_0019538-abnormal.tsv
http://purl.obolibrary.org/obo/UPHENO_0000300	http://purl.obolibrary.org/obo/GO_1901160-abnormal.tsv
http://purl.obolibrary.org/obo/UPHENO_0000301	http://purl.obolibrary.org/obo/BSPO_0000027-abnormal.tsv
http://purl.obolibrary.org/obo/UPHENO_0000302	http://purl.obolibrary.org/obo/GO_0006584-abnormal.tsv
http://purl.obolibrary.org/obo/UPHENO_0000303	http://purl.obolibrary.org/obo/GO_0048071-abnormal.tsv
http://purl.obolibrary.org/obo/UPHENO_0000304	http://purl.obolibrary.org/obo/GO_0006464-abnormal.tsv
http://purl.obolibrary.org/obo/UPHENO_0000305	http://purl.obolibrary.org/obo/GO_0008406-abnormal.tsv
http://purl.obolibrary.org/obo/UPHENO_0000306	http://purl.obolibrary.org/obo/GO_0006468-abnormal.tsv
http://purl.obolibrary.org/obo/UPHENO_0000307	http://purl.obolibrary.org/obo/BSPO_0000035-abnormal.tsv
http://purl.obolibrary.org/obo/UPHENO_0000308	http://purl.obolibrary.org/obo/BSPO_0000036-abnormal.tsv
http://purl.obolibrary.org/obo/UPHENO_0000309	http://purl.obolibrary.org/obo/BSPO_0000033-abnormal.tsv
http://purl.obolibrary.org/obo/UPHENO_0000310	http://purl.obolibrary.org/obo/GO_0051236-abnormal.tsv
http://purl.obolibrary.org/obo/UPHENO_0000311	http://purl.obolibrary.org/obo/BSPO_0000034-abnormal.tsv
http://purl.obolibrary.org/obo/UPHENO_0000312	http://purl.obolibrary.org/obo/GO_0051234-abnormal.tsv
http://purl.obolibrary.org/obo/UPHENO_0000313	http://purl.obolibrary.org/obo/BSPO_0000030-abnormal.tsv
http://purl.obolibrary.org/obo/UPHENO_0000314	http://purl.obolibrary.org/obo/GO_0043652-abnormal.tsv
http://purl.obolibrary.org/obo/UPHENO_0000315	http://purl.obolibrary.org/obo/GO_0043412-abnormal.tsv
http://purl.obolibrary.org/obo/UPHENO_0000316	http://purl.obolibrary.org/obo/GO_0042445-abnormal.tsv
http://purl.obolibrary.org/obo/UPHENO_0000317	http://purl.obolibrary.org/obo/GO_0043414-abnormal.tsv
http://purl.obolibrary.org/obo/UPHENO_0000318	http://purl.obolibrary.org/obo/GO_0040029-abnormal.tsv
http://purl.obolibrary.org/obo/UPHENO_0000319	http://purl.obolibrary.org/obo/GO_0040025-abnormal.tsv
http://purl.obolibrary.org/obo/UPHENO_0000320	http://purl.obolibrary.org/obo/GO_0009987-abnormal.tsv
http://purl.obolibrary.org/obo/UPHENO_0000321	http://purl.obolibrary.org/obo/GO_0097164-abnormal.tsv
http://purl.obolibrary.org/obo/UPHENO_0000322	http://purl.obolibrary.org/obo/GO_0009628-abnormal.tsv
http://purl.obolibrary.org/obo/UPHENO_0000323	http://purl.obolibrary.org/obo/GO_0006479-abnormal.tsv
http://purl.obolibrary.org/obo/UPHENO_0000324	http://purl.obolibrary.org/obo/GO_0042439-abnormal.tsv
http://purl.obolibrary.org/obo/UPHENO_0000325	http://purl.obolibrary.org/obo/GO_0051169-abnormal.tsv
http://purl.obolibrary.org/obo/UPHENO_0000326	http://purl.obolibrary.org/obo/GO_0010970-abnormal.tsv
http://purl.obolibrary.org/obo/UPHENO_0000327	http://purl.obolibrary.org/obo/GO_0051168-abnormal.tsv
http://purl.obolibrary.org/obo/UPHENO_0000328	http://purl.obolibrary.org/obo/GO_0016049-abnormal.tsv
http://purl.obolibrary.org/obo/UPHENO_0000329	http://purl.obolibrary.org/obo/GO_0120036-abnormal.tsv
http://purl.obolibrary.org/obo/UPHENO_0000330	http://purl.obolibrary.org/obo/GO_1903046-abnormal.tsv
http://purl.obolibrary.org/obo/UPHENO_0000331	http://purl.obolibrary.org/obo/GO_0120039-abnormal.tsv
http://purl.obolibrary.org/obo/UPHENO_0000332	http://purl.obolibrary.org/obo/GO_1903047-abnormal.tsv
http://purl.obolibrary.org/obo/UPHENO_0000333	http://purl.obolibrary.org/obo/GO_0042430-abnormal.tsv
http://purl.obolibrary.org/obo/UPHENO_0000334	http://purl.obolibrary.org/obo/GO_0040011-abnormal.tsv
http://purl.obolibrary.org/obo/UPHENO_0000335	http://purl.obolibrary.org/obo/GO_0009991-abnormal.tsv
http://purl.obolibrary.org/obo/UPHENO_0000336	http://purl.obolibrary.org/obo/GO_0048094-abnormal.tsv
http://purl.obolibrary.org/obo/UPHENO_0000337	http://purl.obolibrary.org/obo/BFO_0000001-abnormal.tsv
http://purl.obolibrary.org/obo/UPHENO_0000338	http://purl.obolibrary.org/obo/GO_0031667-abnormal.tsv
http://purl.obolibrary.org/obo/UPHENO_0000339	http://purl.obolibrary.org/obo/GO_0099111-abnormal.tsv
http://purl.obolibrary.org/obo/UPHENO_0000340	http://purl.obolibrary.org/obo/GO_0046907-abnormal.tsv
http://purl.obolibrary.org/obo/UPHENO_0000341	http://purl.obolibrary.org/obo/GO_0042428-abnormal.tsv
http://purl.obolibrary.org/obo/UPHENO_0000342	http://purl.obolibrary.org/obo/GO_0032991-abnormal.tsv
http://purl.obolibrary.org/obo/UPHENO_0000343	http://purl.obolibrary.org/obo/GO_0051179-abnormal.tsv
http://purl.obolibrary.org/obo/UPHENO_0000344	http://purl.obolibrary.org/obo/GO_0016043-abnormal.tsv
http://purl.obolibrary.org/obo/UPHENO_0000345	http://purl.obolibrary.org/obo/GO_0099118-abnormal.tsv
http://purl.obolibrary.org/obo/UPHENO_0000346	http://purl.obolibrary.org/obo/GO_0032990-abnormal.tsv
http://purl.obolibrary.org/obo/UPHENO_0000347	http://purl.obolibrary.org/obo/GO_0061061-abnormal.tsv
http://purl.obolibrary.org/obo/UPHENO_0000348	http://purl.obolibrary.org/obo/GO_0042221-abnormal.tsv
http://purl.obolibrary.org/obo/UPHENO_0000349	http://purl.obolibrary.org/obo/GO_0007346-abnormal.tsv
http://purl.obolibrary.org/obo/UPHENO_0000350	http://purl.obolibrary.org/obo/GO_0009888-abnormal.tsv
http://purl.obolibrary.org/obo/UPHENO_0000351	http://purl.obolibrary.org/obo/GO_0007588-abnormal.tsv
http://purl.obolibrary.org/obo/UPHENO_0000352	http://purl.obolibrary.org/obo/GO_0099003-abnormal.tsv
http://purl.obolibrary.org/obo/UPHENO_0000353	http://purl.obolibrary.org/obo/GO_0006259-abnormal.tsv
http://purl.obolibrary.org/obo/UPHENO_0000354	http://purl.obolibrary.org/obo/GO_0006139-abnormal.tsv
http://purl.obolibrary.org/obo/UPHENO_0000355	http://purl.obolibrary.org/obo/GO_0051028-abnormal.tsv
http://purl.obolibrary.org/obo/UPHENO_0000356	http://purl.obolibrary.org/obo/GO_0031572-abnormal.tsv
http://purl.obolibrary.org/obo/UPHENO_0000357	http://purl.obolibrary.org/obo/GO_0022607-abnormal.tsv
http://purl.obolibrary.org/obo/UPHENO_0000358	http://purl.obolibrary.org/obo/GO_0031573-abnormal.tsv
http://purl.obolibrary.org/obo/UPHENO_0000359	http://purl.obolibrary.org/obo/GO_0031570-abnormal.tsv
http://purl.obolibrary.org/obo/UPHENO_0000360	http://purl.obolibrary.org/obo/GO_0017144-abnormal.tsv
http://purl.obolibrary.org/obo/UPHENO_0000361	http://purl.obolibrary.org/obo/GO_0031571-abnormal.tsv
http://purl.obolibrary.org/obo/UPHENO_0000362	http://purl.obolibrary.org/obo/GO_0017156-abnormal.tsv
http://purl.obolibrary.org/obo/UPHENO_0000363	http://purl.obolibrary.org/obo/GO_0042335-abnormal.tsv
http://purl.obolibrary.org/obo/UPHENO_0000364	http://purl.obolibrary.org/obo/GO_0006260-abnormal.tsv
http://purl.obolibrary.org/obo/UPHENO_0000365	http://purl.obolibrary.org/obo/GO_0009653-abnormal.tsv
http://purl.obolibrary.org/obo/UPHENO_0000366	http://purl.obolibrary.org/obo/GO_0042330-abnormal.tsv
http://purl.obolibrary.org/obo/UPHENO_0000367	http://purl.obolibrary.org/obo/GO_0040034-abnormal.tsv
http://purl.obolibrary.org/obo/UPHENO_0000368	http://purl.obolibrary.org/obo/GO_0051276-abnormal.tsv
http://purl.obolibrary.org/obo/UPHENO_0000369	http://purl.obolibrary.org/obo/GO_0044422-abnormal.tsv
http://purl.obolibrary.org/obo/UPHENO_0000370	http://purl.obolibrary.org/obo/GO_0016079-abnormal.tsv
http://purl.obolibrary.org/obo/UPHENO_0000371	http://purl.obolibrary.org/obo/GO_0044424-abnormal.tsv
http://purl.obolibrary.org/obo/UPHENO_0000372	http://purl.obolibrary.org/obo/GO_0044428-abnormal.tsv
http://purl.obolibrary.org/obo/UPHENO_0000373	http://purl.obolibrary.org/obo/GO_0065007-abnormal.tsv
http://purl.obolibrary.org/obo/UPHENO_0000374	http://purl.obolibrary.org/obo/GO_0065008-abnormal.tsv
http://purl.obolibrary.org/obo/UPHENO_0000375	http://purl.obolibrary.org/obo/GO_0006396-abnormal.tsv
http://purl.obolibrary.org/obo/UPHENO_0000376	http://purl.obolibrary.org/obo/GO_0044783-abnormal.tsv
http://purl.obolibrary.org/obo/UPHENO_0000377	http://purl.obolibrary.org/obo/BSPO_0000082-abnormal.tsv
http://purl.obolibrary.org/obo/UPHENO_0000378	http://purl.obolibrary.org/obo/BSPO_0000083-abnormal.tsv
http://purl.obolibrary.org/obo/UPHENO_0000379	http://purl.obolibrary.org/obo/GO_0007369-abnormal.tsv
http://purl.obolibrary.org/obo/UPHENO_0000380	http://purl.obolibrary.org/obo/GO_0008213-abnormal.tsv
http://purl.obolibrary.org/obo/UPHENO_0000381	http://purl.obolibrary.org/obo/BSPO_0000080-abnormal.tsv
http://purl.obolibrary.org/obo/UPHENO_0000382	http://purl.obolibrary.org/obo/GO_0097480-abnormal.tsv
http://purl.obolibrary.org/obo/UPHENO_0000383	http://purl.obolibrary.org/obo/BSPO_0000081-abnormal.tsv
http://purl.obolibrary.org/obo/UPHENO_0000384	http://purl.obolibrary.org/obo/GO_0008219-abnormal.tsv
http://purl.obolibrary.org/obo/UPHENO_0000385	http://purl.obolibrary.org/obo/GO_0009308-abnormal.tsv
http://purl.obolibrary.org/obo/UPHENO_0000386	http://purl.obolibrary.org/obo/GO_0097485-abnormal.tsv
http://purl.obolibrary.org/obo/UPHENO_0000387	http://purl.obolibrary.org/obo/GO_0009306-abnormal.tsv
http://purl.obolibrary.org/obo/UPHENO_0000388	http://purl.obolibrary.org/obo/GO_0016070-abnormal.tsv
http://purl.obolibrary.org/obo/UPHENO_0000389	http://purl.obolibrary.org/obo/GO_0016192-abnormal.tsv
http://purl.obolibrary.org/obo/UPHENO_0000390	http://purl.obolibrary.org/obo/BSPO_0000086-abnormal.tsv
http://purl.obolibrary.org/obo/UPHENO_0000391	http://purl.obolibrary.org/obo/GO_0030261-abnormal.tsv
http://purl.obolibrary.org/obo/UPHENO_0000392	http://purl.obolibrary.org/obo/BSPO_0000084-abnormal.tsv
http://purl.obolibrary.org/obo/UPHENO_0000393	http://purl.obolibrary.org/obo/GO_0019222-abnormal.tsv
http://purl.obolibrary.org/obo/UPHENO_0000394	http://purl.obolibrary.org/obo/BSPO_0000085-abnormal.tsv
http://purl.obolibrary.org/obo/UPHENO_0000395	http://purl.obolibrary.org/obo/GO_0022404-abnormal.tsv
http://purl.obolibrary.org/obo/UPHENO_0000396	http://purl.obolibrary.org/obo/GO_0044774-abnormal.tsv
http://purl.obolibrary.org/obo/UPHENO_0000397	http://purl.obolibrary.org/obo/GO_0046958-abnormal.tsv
http://purl.obolibrary.org/obo/UPHENO_0000398	http://purl.obolibrary.org/obo/GO_0046959-abnormal.tsv
http://purl.obolibrary.org/obo/UPHENO_0000399	http://purl.obolibrary.org/obo/GO_0022402-abnormal.tsv
http://purl.obolibrary.org/obo/UPHENO_0000400	http://purl.obolibrary.org/obo/GO_0009791-abnormal.tsv
http://purl.obolibrary.org/obo/UPHENO_0000401	http://purl.obolibrary.org/obo/GO_0009790-abnormal.tsv
http://purl.obolibrary.org/obo/UPHENO_0000402	http://purl.obolibrary.org/obo/GO_0044773-abnormal.tsv
http://purl.obolibrary.org/obo/UPHENO_0000403	http://purl.obolibrary.org/obo/BSPO_0000093-abnormal.tsv
http://purl.obolibrary.org/obo/UPHENO_0000404	http://purl.obolibrary.org/obo/GO_0007017-abnormal.tsv
http://purl.obolibrary.org/obo/UPHENO_0000405	http://purl.obolibrary.org/obo/BSPO_0000094-abnormal.tsv
http://purl.obolibrary.org/obo/UPHENO_0000406	http://purl.obolibrary.org/obo/GO_0008104-abnormal.tsv
http://purl.obolibrary.org/obo/UPHENO_0000407	http://purl.obolibrary.org/obo/BSPO_0000092-abnormal.tsv
http://purl.obolibrary.org/obo/UPHENO_0000408	http://purl.obolibrary.org/obo/GO_0007018-abnormal.tsv
http://purl.obolibrary.org/obo/UPHENO_0000409	http://purl.obolibrary.org/obo/GO_0090304-abnormal.tsv
http://purl.obolibrary.org/obo/UPHENO_0000410	http://purl.obolibrary.org/obo/GO_0044444-abnormal.tsv
http://purl.obolibrary.org/obo/UPHENO_0000411	http://purl.obolibrary.org/obo/GO_0044446-abnormal.tsv
http://purl.obolibrary.org/obo/UPHENO_0000412	http://purl.obolibrary.org/obo/GO_0044449-abnormal.tsv
http://purl.obolibrary.org/obo/UPHENO_0000413	http://purl.obolibrary.org/obo/GO_0022412-abnormal.tsv
http://purl.obolibrary.org/obo/UPHENO_0000414	http://purl.obolibrary.org/obo/GO_0022414-abnormal.tsv
http://purl.obolibrary.org/obo/UPHENO_0000415	http://purl.obolibrary.org/obo/GO_0043473-abnormal.tsv
http://purl.obolibrary.org/obo/UPHENO_0000416	http://purl.obolibrary.org/obo/GO_0043232-abnormal.tsv
http://purl.obolibrary.org/obo/UPHENO_0000417	http://purl.obolibrary.org/obo/GO_0034645-abnormal.tsv
http://purl.obolibrary.org/obo/UPHENO_0000418	http://purl.obolibrary.org/obo/GO_0033554-abnormal.tsv
http://purl.obolibrary.org/obo/UPHENO_0000419	http://purl.obolibrary.org/obo/GO_0007267-abnormal.tsv
http://purl.obolibrary.org/obo/UPHENO_0000420	http://purl.obolibrary.org/obo/GO_0007268-abnormal.tsv
http://purl.obolibrary.org/obo/UPHENO_0000421	http://purl.obolibrary.org/obo/GO_0034641-abnormal.tsv
http://purl.obolibrary.org/obo/UPHENO_0000422	http://purl.obolibrary.org/obo/GO_0043226-abnormal.tsv
http://purl.obolibrary.org/obo/UPHENO_0000423	http://purl.obolibrary.org/obo/GO_1990904-abnormal.tsv
http://purl.obolibrary.org/obo/UPHENO_0000424	http://purl.obolibrary.org/obo/GO_0043228-abnormal.tsv
http://purl.obolibrary.org/obo/UPHENO_0000425	http://purl.obolibrary.org/obo/GO_0043229-abnormal.tsv
http://purl.obolibrary.org/obo/UPHENO_0000426	http://purl.obolibrary.org/obo/GO_0044430-abnormal.tsv
http://purl.obolibrary.org/obo/UPHENO_0000427	http://purl.obolibrary.org/obo/GO_0007276-abnormal.tsv
http://purl.obolibrary.org/obo/UPHENO_0000428	http://purl.obolibrary.org/obo/GO_0006066-abnormal.tsv
http://purl.obolibrary.org/obo/UPHENO_0000429	http://purl.obolibrary.org/obo/GO_0042493-abnormal.tsv
http://purl.obolibrary.org/obo/UPHENO_0000430	http://purl.obolibrary.org/obo/GO_0007274-abnormal.tsv
http://purl.obolibrary.org/obo/UPHENO_0000431	http://purl.obolibrary.org/obo/GO_0042133-abnormal.tsv
http://purl.obolibrary.org/obo/UPHENO_0000432	http://purl.obolibrary.org/obo/GO_0007275-abnormal.tsv
http://purl.obolibrary.org/obo/UPHENO_0000433	http://purl.obolibrary.org/obo/GO_0007154-abnormal.tsv
http://purl.obolibrary.org/obo/UPHENO_0000434	http://purl.obolibrary.org/obo/GO_0007399-abnormal.tsv
http://purl.obolibrary.org/obo/UPHENO_0000435	http://purl.obolibrary.org/obo/GO_0010564-abnormal.tsv
http://purl.obolibrary.org/obo/UPHENO_0000436	http://purl.obolibrary.org/obo/GO_0010324-abnormal.tsv
http://purl.obolibrary.org/obo/UPHENO_0000437	http://purl.obolibrary.org/obo/GO_0012501-abnormal.tsv
http://purl.obolibrary.org/obo/UPHENO_0000438	http://purl.obolibrary.org/obo/GO_0030030-abnormal.tsv
http://purl.obolibrary.org/obo/UPHENO_0000439	http://purl.obolibrary.org/obo/GO_0030154-abnormal.tsv
http://purl.obolibrary.org/obo/UPHENO_0000440	http://purl.obolibrary.org/obo/GO_0044106-abnormal.tsv
http://purl.obolibrary.org/obo/UPHENO_0000441	http://purl.obolibrary.org/obo/GO_0007283-abnormal.tsv
http://purl.obolibrary.org/obo/UPHENO_0000442	http://purl.obolibrary.org/obo/GO_0007281-abnormal.tsv
http://purl.obolibrary.org/obo/UPHENO_0000443	http://purl.obolibrary.org/obo/GO_0044464-abnormal.tsv
http://purl.obolibrary.org/obo/UPHENO_0000444	http://purl.obolibrary.org/obo/GO_0007049-abnormal.tsv
http://purl.obolibrary.org/obo/UPHENO_0000445	http://purl.obolibrary.org/obo/GO_0055001-abnormal.tsv
http://purl.obolibrary.org/obo/UPHENO_0000446	http://purl.obolibrary.org/obo/GO_0045786-abnormal.tsv
http://purl.obolibrary.org/obo/UPHENO_0000447	http://purl.obolibrary.org/obo/GO_0048812-abnormal.tsv
http://purl.obolibrary.org/obo/UPHENO_0000448	http://purl.obolibrary.org/obo/GO_0000077-abnormal.tsv
http://purl.obolibrary.org/obo/UPHENO_0000449	http://purl.obolibrary.org/obo/GO_0050918-abnormal.tsv
http://purl.obolibrary.org/obo/UPHENO_0000450	http://purl.obolibrary.org/obo/GO_0000075-abnormal.tsv
http://purl.obolibrary.org/obo/UPHENO_0000451	http://purl.obolibrary.org/obo/GO_0050919-abnormal.tsv
http://purl.obolibrary.org/obo/UPHENO_0000452	http://purl.obolibrary.org/obo/GO_0014706-abnormal.tsv
http://purl.obolibrary.org/obo/UPHENO_0000453	http://purl.obolibrary.org/obo/GO_0000070-abnormal.tsv
http://purl.obolibrary.org/obo/UPHENO_0000454	http://purl.obolibrary.org/obo/GO_0007059-abnormal.tsv
http://purl.obolibrary.org/obo/UPHENO_0000455	http://purl.obolibrary.org/obo/GO_0010468-abnormal.tsv
http://purl.obolibrary.org/obo/UPHENO_0000456	http://purl.obolibrary.org/obo/GO_1900619-abnormal.tsv
http://purl.obolibrary.org/obo/UPHENO_0000457	http://purl.obolibrary.org/obo/GO_0071840-abnormal.tsv
http://purl.obolibrary.org/obo/UPHENO_0000458	http://purl.obolibrary.org/obo/GO_2000045-abnormal.tsv
http://purl.obolibrary.org/obo/UPHENO_0000459	http://purl.obolibrary.org/obo/GO_0071702-abnormal.tsv
http://purl.obolibrary.org/obo/UPHENO_0000460	http://purl.obolibrary.org/obo/GO_0044249-abnormal.tsv
http://purl.obolibrary.org/obo/UPHENO_0000461	http://purl.obolibrary.org/obo/GO_0071705-abnormal.tsv
http://purl.obolibrary.org/obo/UPHENO_0000462	http://purl.obolibrary.org/obo/GO_0048609-abnormal.tsv
http://purl.obolibrary.org/obo/UPHENO_0000463	http://purl.obolibrary.org/obo/GO_0048608-abnormal.tsv
http://purl.obolibrary.org/obo/UPHENO_0000464	http://purl.obolibrary.org/obo/GO_0071704-abnormal.tsv
http://purl.obolibrary.org/obo/UPHENO_0000465	http://purl.obolibrary.org/obo/GO_0008152-abnormal.tsv
http://purl.obolibrary.org/obo/UPHENO_0000466	http://purl.obolibrary.org/obo/GO_0008150-abnormal.tsv
http://purl.obolibrary.org/obo/UPHENO_0000467	http://purl.obolibrary.org/obo/GO_2000134-abnormal.tsv
http://purl.obolibrary.org/obo/UPHENO_0000468	http://purl.obolibrary.org/obo/GO_0035770-abnormal.tsv
http://purl.obolibrary.org/obo/UPHENO_0000469	http://purl.obolibrary.org/obo/GO_0031175-abnormal.tsv
http://purl.obolibrary.org/obo/UPHENO_0000470	http://purl.obolibrary.org/obo/GO_0044238-abnormal.tsv
http://purl.obolibrary.org/obo/UPHENO_0000471	http://purl.obolibrary.org/obo/GO_0044237-abnormal.tsv
http://purl.obolibrary.org/obo/UPHENO_0000472	http://purl.obolibrary.org/obo/GO_0008283-abnormal.tsv
