biological_process	defined_class
http://purl.obolibrary.org/obo/GO_0007635	http://purl.obolibrary.org/obo/UPHENO_0086160
http://purl.obolibrary.org/obo/GO_0007625	http://purl.obolibrary.org/obo/UPHENO_0086161
http://purl.obolibrary.org/obo/GO_0007628	http://purl.obolibrary.org/obo/UPHENO_0086162
http://purl.obolibrary.org/obo/GO_0007617	http://purl.obolibrary.org/obo/UPHENO_0086163
http://purl.obolibrary.org/obo/GO_0007629	http://purl.obolibrary.org/obo/UPHENO_0086164
http://purl.obolibrary.org/obo/GO_0007626	http://purl.obolibrary.org/obo/UPHENO_0005678
http://purl.obolibrary.org/obo/GO_0007637	http://purl.obolibrary.org/obo/UPHENO_0086165
http://purl.obolibrary.org/obo/GO_0007155	http://purl.obolibrary.org/obo/UPHENO_0080289
http://purl.obolibrary.org/obo/GO_0007620	http://purl.obolibrary.org/obo/UPHENO_0086166
http://purl.obolibrary.org/obo/GO_0007631	http://purl.obolibrary.org/obo/UPHENO_0005673
http://purl.obolibrary.org/obo/GO_0042331	http://purl.obolibrary.org/obo/UPHENO_0080290
http://purl.obolibrary.org/obo/GO_0008344	http://purl.obolibrary.org/obo/UPHENO_0086167
http://purl.obolibrary.org/obo/GO_0007630	http://purl.obolibrary.org/obo/UPHENO_0086168
http://purl.obolibrary.org/obo/GO_0008345	http://purl.obolibrary.org/obo/UPHENO_0005781
http://purl.obolibrary.org/obo/GO_0050879	http://purl.obolibrary.org/obo/UPHENO_0005521
http://purl.obolibrary.org/obo/GO_0016049	http://purl.obolibrary.org/obo/UPHENO_0076903
http://purl.obolibrary.org/obo/GO_0008150	http://purl.obolibrary.org/obo/UPHENO_0005433
http://purl.obolibrary.org/obo/GO_0007619	http://purl.obolibrary.org/obo/UPHENO_0086169
http://purl.obolibrary.org/obo/GO_0030431	http://purl.obolibrary.org/obo/UPHENO_0005595
