biological_process	defined_class
http://purl.obolibrary.org/obo/GO_1902605	http://purl.obolibrary.org/obo/UPHENO_0084757
http://purl.obolibrary.org/obo/GO_0099120	http://purl.obolibrary.org/obo/UPHENO_0084262
http://purl.obolibrary.org/obo/GO_0006412	http://purl.obolibrary.org/obo/UPHENO_0084263
http://purl.obolibrary.org/obo/GO_1903013	http://purl.obolibrary.org/obo/UPHENO_0084264
http://purl.obolibrary.org/obo/GO_0042554	http://purl.obolibrary.org/obo/UPHENO_0084265
http://purl.obolibrary.org/obo/GO_0016339	http://purl.obolibrary.org/obo/UPHENO_0084267
http://purl.obolibrary.org/obo/GO_0031271	http://purl.obolibrary.org/obo/UPHENO_0084268
http://purl.obolibrary.org/obo/GO_1905037	http://purl.obolibrary.org/obo/UPHENO_0084269
http://purl.obolibrary.org/obo/GO_0016338	http://purl.obolibrary.org/obo/UPHENO_0084270
http://purl.obolibrary.org/obo/GO_0031270	http://purl.obolibrary.org/obo/UPHENO_0084271
http://purl.obolibrary.org/obo/GO_0043408	http://purl.obolibrary.org/obo/UPHENO_0084757
http://purl.obolibrary.org/obo/GO_0031154	http://purl.obolibrary.org/obo/UPHENO_0084272
http://purl.obolibrary.org/obo/GO_0033299	http://purl.obolibrary.org/obo/UPHENO_0084273
http://purl.obolibrary.org/obo/GO_0032482	http://purl.obolibrary.org/obo/UPHENO_0084757
http://purl.obolibrary.org/obo/GO_0031036	http://purl.obolibrary.org/obo/UPHENO_0084274
http://purl.obolibrary.org/obo/GO_0032486	http://purl.obolibrary.org/obo/UPHENO_0084757
http://purl.obolibrary.org/obo/GO_0006887	http://purl.obolibrary.org/obo/UPHENO_0084276
http://purl.obolibrary.org/obo/GO_0051017	http://purl.obolibrary.org/obo/UPHENO_0084277
http://purl.obolibrary.org/obo/GO_0045010	http://purl.obolibrary.org/obo/UPHENO_0084278
http://purl.obolibrary.org/obo/GO_0097178	http://purl.obolibrary.org/obo/UPHENO_0084279
http://purl.obolibrary.org/obo/GO_0000266	http://purl.obolibrary.org/obo/UPHENO_0084280
