biological_process	defined_class
http://purl.obolibrary.org/obo/GO_0030587	http://purl.obolibrary.org/obo/UPHENO_0083018
http://purl.obolibrary.org/obo/GO_0000022	http://purl.obolibrary.org/obo/UPHENO_0083019
http://purl.obolibrary.org/obo/GO_1903013	http://purl.obolibrary.org/obo/UPHENO_0083020
http://purl.obolibrary.org/obo/GO_0006972	http://purl.obolibrary.org/obo/UPHENO_0083021
http://purl.obolibrary.org/obo/GO_0006971	http://purl.obolibrary.org/obo/UPHENO_0083022
http://purl.obolibrary.org/obo/GO_0010467	http://purl.obolibrary.org/obo/UPHENO_0083023
http://purl.obolibrary.org/obo/GO_0043934	http://purl.obolibrary.org/obo/UPHENO_0083024
http://purl.obolibrary.org/obo/GO_0008150	http://purl.obolibrary.org/obo/UPHENO_0049440
http://purl.obolibrary.org/obo/GO_0031154	http://purl.obolibrary.org/obo/UPHENO_0083025
http://purl.obolibrary.org/obo/GO_0031152	http://purl.obolibrary.org/obo/UPHENO_0083026
http://purl.obolibrary.org/obo/GO_0070177	http://purl.obolibrary.org/obo/UPHENO_0083027
http://purl.obolibrary.org/obo/GO_0009847	http://purl.obolibrary.org/obo/UPHENO_0083028
http://purl.obolibrary.org/obo/GO_0090383	http://purl.obolibrary.org/obo/UPHENO_0083029
