biological_process	defined_class
http://purl.obolibrary.org/obo/GO_1902605	http://purl.obolibrary.org/obo/UPHENO_0089703
http://purl.obolibrary.org/obo/GO_0006897	http://purl.obolibrary.org/obo/UPHENO_0049592
http://purl.obolibrary.org/obo/GO_0031038	http://purl.obolibrary.org/obo/UPHENO_0083094
http://purl.obolibrary.org/obo/GO_0006412	http://purl.obolibrary.org/obo/UPHENO_0049594
http://purl.obolibrary.org/obo/GO_0010918	http://purl.obolibrary.org/obo/UPHENO_0083095
http://purl.obolibrary.org/obo/GO_0010917	http://purl.obolibrary.org/obo/UPHENO_0083096
http://purl.obolibrary.org/obo/GO_0030866	http://purl.obolibrary.org/obo/UPHENO_0078708
http://purl.obolibrary.org/obo/GO_1903013	http://purl.obolibrary.org/obo/UPHENO_0083097
http://purl.obolibrary.org/obo/GO_0007186	http://purl.obolibrary.org/obo/UPHENO_0083098
http://purl.obolibrary.org/obo/GO_0019725	http://purl.obolibrary.org/obo/UPHENO_0049601
http://purl.obolibrary.org/obo/GO_0019722	http://purl.obolibrary.org/obo/UPHENO_0050214
http://purl.obolibrary.org/obo/GO_0043647	http://purl.obolibrary.org/obo/UPHENO_0083100
http://purl.obolibrary.org/obo/GO_0031271	http://purl.obolibrary.org/obo/UPHENO_0083101
http://purl.obolibrary.org/obo/GO_0043408	http://purl.obolibrary.org/obo/UPHENO_0089704
http://purl.obolibrary.org/obo/GO_0031154	http://purl.obolibrary.org/obo/UPHENO_0083103
http://purl.obolibrary.org/obo/GO_0090158	http://purl.obolibrary.org/obo/UPHENO_0083104
http://purl.obolibrary.org/obo/GO_0032482	http://purl.obolibrary.org/obo/UPHENO_0089705
http://purl.obolibrary.org/obo/GO_0031152	http://purl.obolibrary.org/obo/UPHENO_0083106
http://purl.obolibrary.org/obo/GO_0031399	http://purl.obolibrary.org/obo/UPHENO_0050701
http://purl.obolibrary.org/obo/GO_0032486	http://purl.obolibrary.org/obo/UPHENO_0089706
http://purl.obolibrary.org/obo/GO_0031156	http://purl.obolibrary.org/obo/UPHENO_0083107
http://purl.obolibrary.org/obo/GO_0090382	http://purl.obolibrary.org/obo/UPHENO_0083108
http://purl.obolibrary.org/obo/GO_0006887	http://purl.obolibrary.org/obo/UPHENO_0049604
http://purl.obolibrary.org/obo/GO_0030638	http://purl.obolibrary.org/obo/UPHENO_0083109
http://purl.obolibrary.org/obo/GO_0097696	http://purl.obolibrary.org/obo/UPHENO_0089707
http://purl.obolibrary.org/obo/GO_0010226	http://purl.obolibrary.org/obo/UPHENO_0083110
http://purl.obolibrary.org/obo/GO_0010467	http://purl.obolibrary.org/obo/UPHENO_0049870
http://purl.obolibrary.org/obo/GO_0019954	http://purl.obolibrary.org/obo/UPHENO_0078722
http://purl.obolibrary.org/obo/GO_0140084	http://purl.obolibrary.org/obo/UPHENO_0083111
http://purl.obolibrary.org/obo/GO_0008150	http://purl.obolibrary.org/obo/UPHENO_0049587
http://purl.obolibrary.org/obo/GO_0031286	http://purl.obolibrary.org/obo/UPHENO_0083112
http://purl.obolibrary.org/obo/GO_0031285	http://purl.obolibrary.org/obo/UPHENO_0083113
http://purl.obolibrary.org/obo/GO_0031288	http://purl.obolibrary.org/obo/UPHENO_0083116
http://purl.obolibrary.org/obo/GO_0031287	http://purl.obolibrary.org/obo/UPHENO_0083117
http://purl.obolibrary.org/obo/GO_0050832	http://purl.obolibrary.org/obo/UPHENO_0050580
http://purl.obolibrary.org/obo/GO_0050830	http://purl.obolibrary.org/obo/UPHENO_0083118
http://purl.obolibrary.org/obo/GO_0048870	http://purl.obolibrary.org/obo/UPHENO_0049634
http://purl.obolibrary.org/obo/GO_0061952	http://purl.obolibrary.org/obo/UPHENO_0083119
http://purl.obolibrary.org/obo/GO_0016236	http://purl.obolibrary.org/obo/UPHENO_0050243
http://purl.obolibrary.org/obo/GO_0010498	http://purl.obolibrary.org/obo/UPHENO_0089708
http://purl.obolibrary.org/obo/GO_0034446	http://purl.obolibrary.org/obo/UPHENO_0083120
http://purl.obolibrary.org/obo/GO_0009267	http://purl.obolibrary.org/obo/UPHENO_0083121
http://purl.obolibrary.org/obo/GO_0031054	http://purl.obolibrary.org/obo/UPHENO_0083122
http://purl.obolibrary.org/obo/GO_0032940	http://purl.obolibrary.org/obo/UPHENO_0049647
http://purl.obolibrary.org/obo/GO_0006303	http://purl.obolibrary.org/obo/UPHENO_0083123
http://purl.obolibrary.org/obo/GO_0050821	http://purl.obolibrary.org/obo/UPHENO_0049651
http://purl.obolibrary.org/obo/GO_0097352	http://purl.obolibrary.org/obo/UPHENO_0051402
http://purl.obolibrary.org/obo/GO_0097231	http://purl.obolibrary.org/obo/UPHENO_0083124
http://purl.obolibrary.org/obo/GO_0006302	http://purl.obolibrary.org/obo/UPHENO_0083125
http://purl.obolibrary.org/obo/GO_0140509	http://purl.obolibrary.org/obo/UPHENO_0083126
http://purl.obolibrary.org/obo/GO_0043052	http://purl.obolibrary.org/obo/UPHENO_0049656
http://purl.obolibrary.org/obo/GO_0050829	http://purl.obolibrary.org/obo/UPHENO_0083127
http://purl.obolibrary.org/obo/GO_0045110	http://purl.obolibrary.org/obo/UPHENO_0083128
http://purl.obolibrary.org/obo/GO_0140986	http://purl.obolibrary.org/obo/UPHENO_0089709
http://purl.obolibrary.org/obo/GO_0006661	http://purl.obolibrary.org/obo/UPHENO_0083129
http://purl.obolibrary.org/obo/GO_0008053	http://purl.obolibrary.org/obo/UPHENO_0083130
http://purl.obolibrary.org/obo/GO_0071763	http://purl.obolibrary.org/obo/UPHENO_0083131
http://purl.obolibrary.org/obo/GO_0051591	http://purl.obolibrary.org/obo/UPHENO_0083132
http://purl.obolibrary.org/obo/GO_0006974	http://purl.obolibrary.org/obo/UPHENO_0049671
http://purl.obolibrary.org/obo/GO_0007029	http://purl.obolibrary.org/obo/UPHENO_0083133
http://purl.obolibrary.org/obo/GO_0050896	http://purl.obolibrary.org/obo/UPHENO_0049586
http://purl.obolibrary.org/obo/GO_0006979	http://purl.obolibrary.org/obo/UPHENO_0049674
http://purl.obolibrary.org/obo/GO_0023058	http://purl.obolibrary.org/obo/UPHENO_0083134
http://purl.obolibrary.org/obo/GO_0034508	http://purl.obolibrary.org/obo/UPHENO_0083135
http://purl.obolibrary.org/obo/GO_0007264	http://purl.obolibrary.org/obo/UPHENO_0089710
http://purl.obolibrary.org/obo/GO_0007265	http://purl.obolibrary.org/obo/UPHENO_0089711
http://purl.obolibrary.org/obo/GO_0007020	http://purl.obolibrary.org/obo/UPHENO_0049905
http://purl.obolibrary.org/obo/GO_1902404	http://purl.obolibrary.org/obo/UPHENO_0083136
http://purl.obolibrary.org/obo/GO_0000070	http://purl.obolibrary.org/obo/UPHENO_0049680
http://purl.obolibrary.org/obo/GO_0043326	http://purl.obolibrary.org/obo/UPHENO_0083138
http://purl.obolibrary.org/obo/GO_0043327	http://purl.obolibrary.org/obo/UPHENO_0083139
http://purl.obolibrary.org/obo/GO_0070921	http://purl.obolibrary.org/obo/UPHENO_0089712
http://purl.obolibrary.org/obo/GO_0001845	http://purl.obolibrary.org/obo/UPHENO_0083140
http://purl.obolibrary.org/obo/GO_0071456	http://purl.obolibrary.org/obo/UPHENO_0089713
http://purl.obolibrary.org/obo/GO_0006968	http://purl.obolibrary.org/obo/UPHENO_0083142
