defined_class	defined_class_label	anatomical_entity	anatomical_entity_label
http://purl.obolibrary.org/obo/XPO_0103671	malformed dorsal region	http://purl.obolibrary.org/obo/XAO_0005218	dorsal region
http://purl.obolibrary.org/obo/XPO_0103658	malformed left eye	http://purl.obolibrary.org/obo/XAO_0005256	left eye
http://purl.obolibrary.org/obo/XPO_0103660	malformed left inner ear	http://purl.obolibrary.org/obo/XAO_0005258	left inner ear
http://purl.obolibrary.org/obo/XPO_0103662	malformed left olfactory pit	http://purl.obolibrary.org/obo/XAO_0005252	left olfactory pit
http://purl.obolibrary.org/obo/XPO_0103664	malformed left optic vesicle	http://purl.obolibrary.org/obo/XAO_0005276	left optic vesicle
http://purl.obolibrary.org/obo/XPO_0103669	malformed left part of brain	http://purl.obolibrary.org/obo/XAO_0005278	left part of brain
http://purl.obolibrary.org/obo/XPO_0103656	malformed left part of branchial arch skeleton	http://purl.obolibrary.org/obo/XAO_0005270	left part of branchial arch skeleton
http://purl.obolibrary.org/obo/XPO_0103666	malformed posterior region	http://purl.obolibrary.org/obo/XAO_0005217	posterior region
http://purl.obolibrary.org/obo/XPO_0103659	malformed right eye	http://purl.obolibrary.org/obo/XAO_0005257	right eye
http://purl.obolibrary.org/obo/XPO_0103661	malformed right inner ear	http://purl.obolibrary.org/obo/XAO_0005259	right inner ear
http://purl.obolibrary.org/obo/XPO_0103663	malformed right olfactory pit	http://purl.obolibrary.org/obo/XAO_0005253	right olfactory pit
http://purl.obolibrary.org/obo/XPO_0103665	malformed right optic vesicle	http://purl.obolibrary.org/obo/XAO_0005277	right optic vesicle
http://purl.obolibrary.org/obo/XPO_0103670	malformed right part of brain	http://purl.obolibrary.org/obo/XAO_0005279	right part of brain
http://purl.obolibrary.org/obo/XPO_0103657	malformed right part of branchial arch skeleton	http://purl.obolibrary.org/obo/XAO_0005271	right part of branchial arch skeleton
http://purl.obolibrary.org/obo/XPO_0103668	malformed ventral region	http://purl.obolibrary.org/obo/XAO_0005219	ventral region
http://purl.obolibrary.org/obo/XPO_0103667	malformed ventral trunk	http://purl.obolibrary.org/obo/XAO_0005260	ventral trunk
