defined_class	defined_class_label	anatomical_entity	anatomical_entity_label
http://purl.obolibrary.org/obo/XPO_0115446	abnormal(ly) duplicated of cardiac mesoderm (T)	http://purl.obolibrary.org/obo/XAO_0000235	cardiac mesoderm
http://purl.obolibrary.org/obo/XPO_0115327	abnormal(ly) duplicated of cement gland (T)	http://purl.obolibrary.org/obo/XAO_0000033	cement gland
http://purl.obolibrary.org/obo/XPO_0115749	abnormal(ly) duplicated of claw of hindlimb digit 4 (T)	http://purl.obolibrary.org/obo/XAO_0004420	claw of hindlimb digit 4
http://purl.obolibrary.org/obo/XPO_0115642	abnormal(ly) duplicated of femur (T)	http://purl.obolibrary.org/obo/XAO_0003214	femur
http://purl.obolibrary.org/obo/XPO_0115564	abnormal(ly) duplicated of forelimb (T)	http://purl.obolibrary.org/obo/XAO_0003030	forelimb
http://purl.obolibrary.org/obo/XPO_0115521	abnormal(ly) duplicated of head (T)	http://purl.obolibrary.org/obo/XAO_0003024	head
http://purl.obolibrary.org/obo/XPO_0115355	abnormal(ly) duplicated of heart (T)	http://purl.obolibrary.org/obo/XAO_0000064	heart
http://purl.obolibrary.org/obo/XPO_0115572	abnormal(ly) duplicated of hindlimb (T)	http://purl.obolibrary.org/obo/XAO_0003031	hindlimb
http://purl.obolibrary.org/obo/XPO_0115600	abnormal(ly) duplicated of hindlimb bud (T)	http://purl.obolibrary.org/obo/XAO_0003066	hindlimb bud
http://purl.obolibrary.org/obo/XPO_0115305	abnormal(ly) duplicated of lens (T)	http://purl.obolibrary.org/obo/XAO_0000008	lens
http://purl.obolibrary.org/obo/XPO_0115590	abnormal(ly) duplicated of pelvic girdle (T)	http://purl.obolibrary.org/obo/XAO_0003064	pelvic girdle
http://purl.obolibrary.org/obo/XPO_0115680	abnormal(ly) duplicated of regenerating hindlimb (T)	http://purl.obolibrary.org/obo/XAO_0004107	regenerating hindlimb
http://purl.obolibrary.org/obo/XPO_0115548	abnormal(ly) duplicated of tail (T)	http://purl.obolibrary.org/obo/XAO_0003026	tail
http://purl.obolibrary.org/obo/XPO_0115532	abnormal(ly) duplicated of trunk (T)	http://purl.obolibrary.org/obo/XAO_0003025	trunk
