chemical_entity	location	defined_class
http://purl.obolibrary.org/obo/CHEBI_24431	http://purl.obolibrary.org/obo/GO_0005829	http://purl.obolibrary.org/obo/UPHENO_0083218
http://purl.obolibrary.org/obo/CHEBI_29108	http://purl.obolibrary.org/obo/GO_0005829	http://purl.obolibrary.org/obo/UPHENO_0083219
