biological_process	defined_class
http://purl.obolibrary.org/obo/GO_0006897	http://purl.obolibrary.org/obo/UPHENO_0049592
http://purl.obolibrary.org/obo/GO_0007622	http://purl.obolibrary.org/obo/UPHENO_0049591
http://purl.obolibrary.org/obo/GO_0006412	http://purl.obolibrary.org/obo/UPHENO_0049594
http://purl.obolibrary.org/obo/GO_0001764	http://purl.obolibrary.org/obo/UPHENO_0049852
http://purl.obolibrary.org/obo/GO_0007620	http://purl.obolibrary.org/obo/UPHENO_0049597
http://purl.obolibrary.org/obo/GO_0008283	http://purl.obolibrary.org/obo/UPHENO_0049858
http://purl.obolibrary.org/obo/GO_0018991	http://purl.obolibrary.org/obo/UPHENO_0049603
http://purl.obolibrary.org/obo/GO_0007613	http://purl.obolibrary.org/obo/UPHENO_0050579
http://purl.obolibrary.org/obo/GO_0000423	http://purl.obolibrary.org/obo/UPHENO_0078650
http://purl.obolibrary.org/obo/GO_0006887	http://purl.obolibrary.org/obo/UPHENO_0049604
http://purl.obolibrary.org/obo/GO_0051932	http://purl.obolibrary.org/obo/UPHENO_0049606
http://purl.obolibrary.org/obo/GO_0006401	http://purl.obolibrary.org/obo/UPHENO_0049611
http://purl.obolibrary.org/obo/GO_0006406	http://purl.obolibrary.org/obo/UPHENO_0049616
http://purl.obolibrary.org/obo/GO_0098542	http://purl.obolibrary.org/obo/UPHENO_0049863
http://purl.obolibrary.org/obo/GO_0045132	http://purl.obolibrary.org/obo/UPHENO_0049621
http://purl.obolibrary.org/obo/GO_0007296	http://purl.obolibrary.org/obo/UPHENO_0049865
http://purl.obolibrary.org/obo/GO_0007059	http://purl.obolibrary.org/obo/UPHENO_0049866
http://purl.obolibrary.org/obo/GO_0007610	http://purl.obolibrary.org/obo/UPHENO_0049622
http://purl.obolibrary.org/obo/GO_0002164	http://purl.obolibrary.org/obo/UPHENO_0049624
http://purl.obolibrary.org/obo/GO_0040004	http://purl.obolibrary.org/obo/UPHENO_0049869
http://purl.obolibrary.org/obo/GO_0010467	http://purl.obolibrary.org/obo/UPHENO_0049870
http://purl.obolibrary.org/obo/GO_0016203	http://purl.obolibrary.org/obo/UPHENO_0049625
http://purl.obolibrary.org/obo/GO_0035882	http://purl.obolibrary.org/obo/UPHENO_0049872
http://purl.obolibrary.org/obo/GO_0040007	http://purl.obolibrary.org/obo/UPHENO_0049874
http://purl.obolibrary.org/obo/GO_0042428	http://purl.obolibrary.org/obo/UPHENO_0049876
http://purl.obolibrary.org/obo/GO_0008150	http://purl.obolibrary.org/obo/UPHENO_0049587
http://purl.obolibrary.org/obo/GO_0099636	http://purl.obolibrary.org/obo/UPHENO_0080603
http://purl.obolibrary.org/obo/GO_0001666	http://purl.obolibrary.org/obo/UPHENO_0049879
http://purl.obolibrary.org/obo/GO_0046333	http://purl.obolibrary.org/obo/UPHENO_0049632
http://purl.obolibrary.org/obo/GO_0048512	http://purl.obolibrary.org/obo/UPHENO_0049633
http://purl.obolibrary.org/obo/GO_0043068	http://purl.obolibrary.org/obo/UPHENO_0049636
http://purl.obolibrary.org/obo/GO_0006310	http://purl.obolibrary.org/obo/UPHENO_0049639
http://purl.obolibrary.org/obo/GO_0009269	http://purl.obolibrary.org/obo/UPHENO_0049880
http://purl.obolibrary.org/obo/GO_0016477	http://purl.obolibrary.org/obo/UPHENO_0049643
http://purl.obolibrary.org/obo/GO_0009268	http://purl.obolibrary.org/obo/UPHENO_0049881
http://purl.obolibrary.org/obo/GO_0016358	http://purl.obolibrary.org/obo/UPHENO_0049644
http://purl.obolibrary.org/obo/GO_0042417	http://purl.obolibrary.org/obo/UPHENO_0049883
http://purl.obolibrary.org/obo/GO_0009266	http://purl.obolibrary.org/obo/UPHENO_0049885
