biological_process	defined_class
http://purl.obolibrary.org/obo/GO_0006536	http://purl.obolibrary.org/obo/UPHENO_0088215
http://purl.obolibrary.org/obo/GO_0046110	http://purl.obolibrary.org/obo/UPHENO_0078582
http://purl.obolibrary.org/obo/GO_0007626	http://purl.obolibrary.org/obo/UPHENO_0050571
http://purl.obolibrary.org/obo/GO_0030509	http://purl.obolibrary.org/obo/UPHENO_0050213
http://purl.obolibrary.org/obo/GO_0003383	http://purl.obolibrary.org/obo/UPHENO_0078656
http://purl.obolibrary.org/obo/GO_0003384	http://purl.obolibrary.org/obo/UPHENO_0078657
http://purl.obolibrary.org/obo/GO_0019725	http://purl.obolibrary.org/obo/UPHENO_0049601
http://purl.obolibrary.org/obo/GO_0061611	http://purl.obolibrary.org/obo/UPHENO_0088216
http://purl.obolibrary.org/obo/GO_0043647	http://purl.obolibrary.org/obo/UPHENO_0083100
http://purl.obolibrary.org/obo/GO_0043648	http://purl.obolibrary.org/obo/UPHENO_0078584
http://purl.obolibrary.org/obo/GO_0006525	http://purl.obolibrary.org/obo/UPHENO_0078588
http://purl.obolibrary.org/obo/GO_0003015	http://purl.obolibrary.org/obo/UPHENO_0051192
http://purl.obolibrary.org/obo/GO_0032259	http://purl.obolibrary.org/obo/UPHENO_0049861
http://purl.obolibrary.org/obo/GO_0006522	http://purl.obolibrary.org/obo/UPHENO_0088217
http://purl.obolibrary.org/obo/GO_0009119	http://purl.obolibrary.org/obo/UPHENO_0088218
http://purl.obolibrary.org/obo/GO_0007617	http://purl.obolibrary.org/obo/UPHENO_0049614
http://purl.obolibrary.org/obo/GO_0006528	http://purl.obolibrary.org/obo/UPHENO_0088219
http://purl.obolibrary.org/obo/GO_0044281	http://purl.obolibrary.org/obo/UPHENO_0049618
http://purl.obolibrary.org/obo/GO_0046102	http://purl.obolibrary.org/obo/UPHENO_0088220
http://purl.obolibrary.org/obo/GO_0046100	http://purl.obolibrary.org/obo/UPHENO_0088221
http://purl.obolibrary.org/obo/GO_0006884	http://purl.obolibrary.org/obo/UPHENO_0088222
http://purl.obolibrary.org/obo/GO_0007610	http://purl.obolibrary.org/obo/UPHENO_0049622
http://purl.obolibrary.org/obo/GO_1900533	http://purl.obolibrary.org/obo/UPHENO_0088223
http://purl.obolibrary.org/obo/GO_0006089	http://purl.obolibrary.org/obo/UPHENO_0088224
http://purl.obolibrary.org/obo/GO_0046108	http://purl.obolibrary.org/obo/UPHENO_0088225
http://purl.obolibrary.org/obo/GO_0035089	http://purl.obolibrary.org/obo/UPHENO_0051199
http://purl.obolibrary.org/obo/GO_0006094	http://purl.obolibrary.org/obo/UPHENO_0088226
http://purl.obolibrary.org/obo/GO_0008152	http://purl.obolibrary.org/obo/UPHENO_0049873
http://purl.obolibrary.org/obo/GO_0008150	http://purl.obolibrary.org/obo/UPHENO_0049587
http://purl.obolibrary.org/obo/GO_0040009	http://purl.obolibrary.org/obo/UPHENO_0078665
http://purl.obolibrary.org/obo/GO_0001756	http://purl.obolibrary.org/obo/UPHENO_0051395
http://purl.obolibrary.org/obo/GO_0007619	http://purl.obolibrary.org/obo/UPHENO_0078667
http://purl.obolibrary.org/obo/GO_0048878	http://purl.obolibrary.org/obo/UPHENO_0049628
