defined_class	defined_class_label	biological_process	biological_process_label
http://purl.obolibrary.org/obo/MP_0009754	enhanced behavioral response to cocaine	http://purl.obolibrary.org/obo/NBO_0001987	behavioral response to cocaine
http://purl.obolibrary.org/obo/MP_0031321	enhanced cardiac muscle regeneration	http://purl.obolibrary.org/obo/GO_0061026	cardiac muscle tissue regeneration
http://purl.obolibrary.org/obo/MP_0005516	enhanced liver regeneration	http://purl.obolibrary.org/obo/GO_0097421	liver regeneration
http://purl.obolibrary.org/obo/MP_0031318	enhanced skeletal muscle regeneration	http://purl.obolibrary.org/obo/GO_0043403	skeletal muscle tissue regeneration
http://purl.obolibrary.org/obo/MP_0031426	increased sperm motility	http://purl.obolibrary.org/obo/GO_0030317	flagellated sperm motility
