defined_class	defined_class_label	entity	entity_label
http://purl.obolibrary.org/obo/MP_0011631	decreased mitochondrial size	http://purl.obolibrary.org/obo/GO_0005739	mitochondrion
http://purl.obolibrary.org/obo/MP_0030918	small melanosome	http://purl.obolibrary.org/obo/GO_0042470	melanosome
http://purl.obolibrary.org/obo/MP_0009235	small sperm head	http://purl.obolibrary.org/obo/GO_0061827	sperm head
